graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_score,stochastic_model_impact_score,optimization_state_impact_score,stochastic_state_impact_score,optimization_model_time,stochastic_model_time,optimization_state_time,stochastic_state_time
B cell differentiation,True,22,3,5,0.22727272727272727,7,1.7727272727272727,39,1.8717948717948718,2.0,0.6861070851415206,3,0.010142375058162243,0.02800169707254985,0.041154009333899025,1.0000000000000002,0.2488438693254135,0.20916419176909073,0.095,0.08328485488891602,21.53580594062805,79.281564950943,1.6896800994873047
Body Segmentation in Drosophila 2013,True,17,3,3,0.17647058823529413,4,1.7058823529411764,9,1.1111111111111112,1.0,0.3142696805273545,2,0.03888768304084066,0.1300407793384685,0.13774354327140914,1.0,0.4657498867240594,0.14318078840054405,0.01,0.01365804672241211,2.533377170562744,1.768476963043213,1.2433810234069824
Budding Yeast Cell Cycle 2009,True,18,3,0,0.0,6,3.2777777777777777,4,3.5,4.0,0.8660254037844386,4,0.2406887351695107,0.13508645533141211,0.662463976945245,1.0,0.23492975504322772,1.0000000000000018,0.44,0.056964874267578125,5.281738996505737,8.13540005683899,2.454599142074585
Cardiac development,True,15,3,1,0.06666666666666667,7,2.533333333333333,4,1.0,1.0,0.0,1,0.01749795649770668,0.2501718213058419,0.26941580756013744,0.9999999999999999,0.16815807560137447,0.4652920962199314,0.19,0.04877305030822754,1.1984140872955322,4.174346923828125,0.9934980869293213
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,3,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.4,0,0.0,0.009150981903076172,0.21266603469848633,3.0994415283203125e-06,0.4328179359436035
Cholesterol Regulatory Pathway,True,34,3,0,0.0,3,1.2647058823529411,2,2.0,2.0,0.0,2,0.0032497678737233304,0.5,0.5032497678737233,1.0,0.7474187558031571,1.0,0.075,0.011034011840820312,1.2591848373413086,0.3370838165283203,3.645845890045166
Cortical Area Development,True,5,3,0,0.0,4,2.8,1,4.0,4.0,0.0,4,0.0,1.0,1.0,1.0,0.545,0,0.0,0.0064389705657958984,0.3378911018371582,1.9073486328125e-06,0.26016998291015625
Death Receptor Signaling,True,28,3,3,0.10714285714285714,4,1.6071428571428572,14,2.5,1.0,1.9910514092523364,6,0.04138350970537132,0.07627118644067796,0.12345396243701329,1.0,0.6569766376546043,0.425790196976628,0.145,0.02992701530456543,8.641012907028198,194.78806591033936,3.6793630123138428
Fanconi anemia and checkpoint recovery,True,15,3,0,0.0,8,4.4,3,4.666666666666667,4.0,3.299831645537222,9,0.30386230675247367,0.26047904191616766,0.7365269461077845,1.0,0.2168862275449102,0.9999999999999991,0.395,0.12790894508361816,4.9892120361328125,11.825652122497559,1.5097289085388184
Toll Pathway of Drosophila Signaling Pathway,True,11,3,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.014302485006057427,0.24703557312252966,0.2727272727272727,1.0,0.816422924901186,-0.0,0.0,0.007218122482299805,0.6071999073028564,0.22699308395385742,0.5056672096252441
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,3,2,0.09090909090909091,6,1.7272727272727273,4,1.5,1.5,0.5,2,0.016316070304953096,0.24957081545064377,0.2729613733905579,1.0,0.43131545064377685,1.2305319874172937e-07,0.0,0.029304027557373047,1.9726970195770264,2.560364007949829,1.7721290588378906
Lac Operon,True,13,3,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.007190131435637363,0.12402190923317684,0.13615023474178403,1.0,0.44742566510172155,-0.0,0.0,0.013756990432739258,1.8854591846466064,1.187119960784912,0.7640790939331055
Mammalian Cell Cycle,True,20,3,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.01901840490797546,0.5,0.5190184049079755,1.0,0.2614539877300614,-0.0,0.0,0.031816959381103516,0.8954131603240967,1.0655841827392578,1.4524540901184082
Mammalian Cell Cycle 2006,True,10,3,0,0.0,6,3.5,5,1.4,1.0,0.4898979485566356,2,0.23513911706568832,0.014265335235378032,0.4964336661911555,0.9999999999999999,0.1542439372325251,0.9971469329529246,0.32,0.0347900390625,1.7156128883361816,4.1277549266815186,0.6571488380432129
Metabolic Interactions in the Gut Microbiome,True,12,3,1,0.08333333333333333,5,2.5,8,4.0,4.0,0.0,4,0.009072618553521464,0.1279385171790235,0.13471971066907776,1.0,0.5491681735985533,1.0000002100725531,0.62,0.025170087814331055,6.7109081745147705,8.666063070297241,0.8943588733673096
Neurotransmitter Signaling Pathway,True,16,3,0,0.0,3,1.375,3,3.3333333333333335,4.0,0.9428090415820634,4,0.10647103834886337,0.27972372964972864,0.48199309324124323,1.0,0.8882412432165762,1.0,0.345,0.0077397823333740234,0.9778668880462646,0.41586995124816895,1.047666072845459
Oxidative Stress Pathway,True,19,3,1,0.05263157894736842,4,1.6842105263157894,6,4.0,4.0,0.0,4,0.20215151392432915,0.03705583756345178,0.4852791878172589,0.9999999999999999,0.6187461928934007,0.9999999999999964,0.17,0.017351150512695312,4.083285093307495,21.559562921524048,1.3272039890289307
Predicting Variabilities in Cardiac Gene,True,15,3,1,0.06666666666666667,7,2.533333333333333,6,1.3333333333333333,1.0,0.7453559924999299,3,0.11068313282228236,0.22954866008462624,0.26657263751763044,1.0,0.16771509167842027,0.7461212976022571,0.245,0.050215959548950195,2.1953680515289307,6.910680055618286,0.9703578948974609
Regulation of the L-arabinose operon of Escherichia coli,True,13,3,4,0.3076923076923077,3,1.3846153846153846,23,2.652173913043478,1.0,2.647536930024057,8,0.02235349527237815,0.05024088093599449,0.08396421197522368,0.9999999999999999,0.5955918788713005,0.21748107364071956,0.125,0.02785015106201172,6.041347026824951,6.102784156799316,0.732245922088623
T cell differentiation,True,23,3,4,0.17391304347826086,5,1.4782608695652173,19,1.736842105263158,2.0,0.7139294719079231,3,0.02266485846394423,0.06028938906752412,0.08118971061093247,0.9999999999999999,0.5939737406216509,0.21329060475429173,0.1,0.03086709976196289,10.207954168319702,28.140296936035156,2.9341089725494385
Senescence Associated Secretory Phenotype,True,51,3,2,0.0392156862745098,5,1.8823529411764706,8,1.5,1.5,0.5,2,0.0865318286943917,0.0933184855233853,0.27928730512249444,1.0,0.4256800296956198,0.4622123236822624,0.17,0.04622387886047363,8.885558843612671,112.99090099334717,10.18585205078125
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,3,5,0.3125,5,2.5625,66,1.3333333333333333,1.0,0.4714045207910317,2,0.012206646797674406,0.01257647858599592,0.04146838885112169,1.0,0.1942794017675051,0.46906866077590337,0.12,0.08058691024780273,35.77889704704285,99.29741311073303,1.4169580936431885
T-LGL Survival Network 2011 Reduced Network,True,18,3,0,0.0,4,2.388888888888889,1,16.0,16.0,0.0,16,0.0,1.0,1.0,1.0,0.91,0,0.0,0.016681909561157227,1.7750160694122314,5.0067901611328125e-06,1.1822209358215332
Arabidopsis thaliana Cell Cycle,True,14,3,0,0.0,8,4.714285714285714,2,24.0,24.0,8.0,32,0.23958333333333334,0.5,0.7395833333333334,1.0,0.6185416666666663,0.9999999999999964,0.37,0.45372605323791504,26.759822130203247,21.35153579711914,5.792893886566162
B cell differentiation,True,22,3,5,0.22727272727272727,7,1.7727272727272727,53,1.6037735849056605,1.0,1.171027973523238,5,0.010117240684134832,0.01981904351572598,0.03576044808272297,1.0,0.2125032313657907,0.5825075532034418,0.27,0.0933229923248291,26.427110195159912,186.44588899612427,1.7572391033172607
Body Segmentation in Drosophila 2013,True,17,3,3,0.17647058823529413,4,1.7058823529411764,19,1.0,1.0,0.0,1,0.03867407148729216,0.039770004791566844,0.12697652132247245,1.0,0.4778222328701485,0.5879252515572588,0.25,0.021537065505981445,5.04729700088501,6.056956052780151,1.2369129657745361
Bordetella bronchiseptica,True,33,3,0,0.0,6,2.393939393939394,5,4.0,2.0,3.286335345030997,10,0.18416702677560115,0.21403940886699507,0.5182266009852217,1.0,0.6246120689655167,0.9839901477832509,0.575,0.04954409599304199,8.040961027145386,283.5601098537445,5.322360992431641
BT474 Breast Cell Line Short-term ErbB Network,True,16,3,5,0.3125,6,2.875,60,1.8333333333333333,2.0,0.37267799624996495,2,0.010878971057672781,0.015463917525773196,0.03917525773195876,1.0,0.16588316151202728,0.4969072164945203,0.22,0.09792208671569824,38.45673894882202,122.70693492889404,1.274582862854004
Budding Yeast Cell Cycle 2009,True,18,3,0,0.0,6,3.2777777777777777,7,3.142857142857143,4.0,1.3552618543578767,5,0.09976794964661326,0.15881746304572017,0.32519766242695086,1.0000000000000002,0.22309040907528366,1.0000000000000036,0.665,0.0586390495300293,7.737550973892212,62.09201097488403,2.6054790019989014
Cardiac development,True,15,3,1,0.06666666666666667,7,2.533333333333333,2,3.0,3.0,1.0,4,0.0003739715781600761,0.5,0.5003739715781601,1.0,0.2749775617053101,4.440892098500626e-16,0.0,0.047920942306518555,1.457491159439087,1.678981065750122,0.9145669937133789
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,3,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.44,0,0.0,0.008752107620239258,0.20718097686767578,5.9604644775390625e-06,0.40174412727355957
Cholesterol Regulatory Pathway,True,34,3,0,0.0,3,1.2647058823529411,2,2.0,2.0,0.0,2,0.0920030320257722,0.5,0.5920030320257722,1.0,0.8461199545196135,1.0,0.095,0.01068878173828125,1.1044559478759766,0.3315300941467285,4.338829040527344
Cortical Area Development,True,5,3,0,0.0,4,2.8,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.37,0,0.0,0.006205081939697266,0.1368420124053955,1.9073486328125e-06,0.24663305282592773
Fanconi anemia and checkpoint recovery,True,15,3,0,0.0,8,4.4,2,9.0,9.0,5.0,14,0.3934226552984166,0.5,0.8934226552984166,1.0,0.34221071863581004,1.0,0.22,0.1295771598815918,5.777830123901367,7.117882013320923,1.618299961090088
Toll Pathway of Drosophila Signaling Pathway,True,11,3,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.009695254063342412,0.25,0.2610887096774194,1.0,0.8268850806451614,-0.0,0.0,0.0063321590423583984,0.5456209182739258,0.16703391075134277,0.4407479763031006
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,3,5,0.3125,6,2.875,59,1.8305084745762712,2.0,0.375185485104723,2,0.009722528384199342,0.015355086372360844,0.03902751119641715,1.0,0.1515323096609085,0.6033269583782754,0.205,0.13388991355895996,54.32845592498779,145.14610505104065,1.883500099182129
Lac Operon,True,13,3,3,0.23076923076923078,4,1.6923076923076923,12,1.6666666666666667,1.0,1.1055415967851332,4,0.044195453070207724,0.08704137392661983,0.1327088212334114,0.9999999999999999,0.5429937548790008,0.27010148321623006,0.165,0.012906789779663086,3.3075649738311768,1.9826860427856445,0.6679019927978516
Mammalian Cell Cycle,True,20,3,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.008132726089785297,0.5,0.5081327260897853,1.0,0.3,-0.0,0.0,0.07725691795349121,1.4566929340362549,1.9977879524230957,2.321964979171753
Mammalian Cell Cycle 2006,True,10,3,0,0.0,6,3.5,3,2.0,2.0,0.0,2,0.43847686570749544,0.029661016949152543,0.9533898305084746,1.0,0.1620974576271187,1.0,0.165,0.03472590446472168,1.528501033782959,2.0444140434265137,0.6885440349578857
Neurotransmitter Signaling Pathway,True,16,3,0,0.0,3,1.375,5,2.0,2.0,0.0,2,0.13236703012589093,0.13676814988290398,0.4646370023419204,1.0,0.8469391100702569,1.0,0.305,0.00818490982055664,1.4257800579071045,0.8996760845184326,1.0249230861663818
Oxidative Stress Pathway,True,19,3,1,0.05263157894736842,4,1.6842105263157894,2,2.5,2.5,1.5,4,0.014664143803216678,0.5,0.5146641438032167,1.0,0.5838268684957427,-0.0,0.0,0.012410879135131836,1.088926076889038,0.38898515701293945,1.505620002746582
Predicting Variabilities in Cardiac Gene,True,15,3,1,0.06666666666666667,7,2.533333333333333,3,2.0,2.0,0.0,2,0.17631588200861445,0.4146170063246662,0.4968376669009136,1.0,0.23561489810260017,0.5031623330990858,0.12,0.0890049934387207,1.7271528244018555,2.9113950729370117,1.0162179470062256
Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,True,26,3,0,0.0,9,3.1153846153846154,2,6.0,6.0,0.0,6,0.0034308414590104863,0.5,0.5034308414590105,1.0,0.16251715420729504,1.0,0.115,0.7221548557281494,11.029947996139526,21.7009060382843,5.32782506942749
Regulation of the L-arabinose operon of Escherichia coli,True,13,3,4,0.3076923076923077,3,1.3846153846153846,27,2.7777777777777777,1.0,2.4845199749997664,8,0.02355868457694328,0.03564356435643564,0.0745874587458746,1.0,0.6218415841584158,0.2712871446361902,0.245,0.023967981338500977,6.780170202255249,10.318341970443726,0.6847639083862305
Senescence Associated Secretory Phenotype,True,51,3,2,0.0392156862745098,5,1.8823529411764706,8,2.0,2.0,0.0,2,0.012989741976978636,0.1259868973626743,0.1417772551654628,1.0,0.4704375944901731,1.000000000000007,0.33,0.0484158992767334,10.847074031829834,168.2940399646759,8.73220705986023
T-LGL Survival Network 2011 Reduced Network,True,18,3,0,0.0,4,2.388888888888889,1,10.0,10.0,0.0,10,0.0,1.0,1.0,1.0,0.905,0,0.0,0.016333818435668945,1.282923936843872,7.867813110351562e-06,1.287647008895874
Trichostrongylus retortaeformis,True,26,3,1,0.038461538461538464,5,2.230769230769231,2,27.0,27.0,25.0,52,0.0476537452637715,0.5,0.5476537452637715,1.0,0.6839478286213938,7.105427357601002e-15,0.0,0.042716026306152344,4.642961025238037,3.8182640075683594,4.202568054199219
Arabidopsis thaliana Cell Cycle,True,14,3,0,0.0,8,4.714285714285714,1,22.0,22.0,0.0,22,0.0,1.0,1.0,1.0,0.545,0,0.0,0.4423820972442627,14.149762868881226,1.811981201171875e-05,5.873143911361694
B cell differentiation,True,22,3,5,0.22727272727272727,7,1.7727272727272727,51,1.6274509803921569,1.0,0.9489061672598323,4,0.01283500572141062,0.017775940471269118,0.04423315419594874,1.0000000000000002,0.20875981810665561,0.31417941297958407,0.12,0.09742999076843262,27.716492891311646,179.26372599601746,1.8002018928527832
Body Segmentation in Drosophila 2013,True,17,3,3,0.17647058823529413,4,1.7058823529411764,13,2.0,2.0,0.0,2,0.047801978215585704,0.07446342531756461,0.13885238720981166,0.9999999999999998,0.6012308366184843,0.6145433643344091,0.2,0.019030094146728516,5.528243064880371,6.05639910697937,1.489650011062622
Cardiac development,True,15,3,1,0.06666666666666667,7,2.533333333333333,4,1.5,1.5,0.5,2,0.009486820490604491,0.24676209952283573,0.26516700749829586,1.0000000000000002,0.1618847989093388,-8.881784197001252e-16,0.245,0.04979395866394043,1.8074920177459717,4.465365886688232,1.0318381786346436
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,3,0,0.0,4,2.111111111111111,3,1.3333333333333333,1.0,0.4714045207910317,2,0.26174882727994764,0.24663677130044842,0.6883408071748879,0.9999999999999999,0.5700112107623322,0.9999999999999996,0.565,0.010514020919799805,0.7021839618682861,0.4444570541381836,0.4422609806060791
Cholesterol Regulatory Pathway,True,34,3,0,0.0,3,1.2647058823529411,2,2.0,2.0,0.0,2,0.009066978648727714,0.5,0.5090669786487277,1.0,0.89,1.0,0.165,0.01393890380859375,1.1819980144500732,0.3551499843597412,5.200634956359863
Cortical Area Development,True,5,3,0,0.0,4,2.8,2,1.0,1.0,0.0,1,0.46875,0.5,0.96875,1.0,0.2759375,1.0,0.02,0.007795095443725586,0.26024389266967773,0.20234990119934082,0.24395489692687988
Fanconi anemia and checkpoint recovery,True,15,3,0,0.0,8,4.4,6,2.0,2.0,0.0,2,0.16720941369561845,0.10542929292929293,0.5284090909090909,1.0,0.11769255050505052,1.0000000000000018,0.61,0.12893104553222656,4.768330097198486,39.154461145401,1.500718116760254
Toll Pathway of Drosophila Signaling Pathway,True,11,3,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.01019029185912268,0.25155601659751037,0.2603734439834025,1.0,0.840057053941909,-0.0,0.0,0.008578062057495117,0.5817310810089111,0.1679689884185791,0.44951415061950684
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,3,5,0.3125,6,2.875,66,2.0606060606060606,2.0,0.3428396514843867,4,0.008227944869688735,0.012629533678756476,0.03626943005181347,1.0,0.2193976683937823,0.6761658650522406,0.345,0.11542677879333496,40.45768904685974,178.16666197776794,1.2383229732513428
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,3,2,0.09090909090909091,6,1.7272727272727273,5,1.8,2.0,0.7483314773547883,3,0.0750541325139399,0.2502116850127011,0.2557154953429297,1.0,0.4746443691786619,0.24174432054946937,0.07,0.02670598030090332,2.5982258319854736,3.3513221740722656,1.8657259941101074
Lac Operon,True,13,3,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.009490699070836398,0.1234423676012461,0.14174454828660435,1.0,0.46288551401869127,-8.881784197001252e-16,0.0,0.01273202896118164,1.587022066116333,1.1425819396972656,0.6631450653076172
Mammalian Cell Cycle,True,20,3,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.010638297872340413,0.5,0.5106382978723404,1.0,0.2622340425531915,-0.0,0.0,0.0730280876159668,0.9352638721466064,1.1386339664459229,1.5647258758544922
Mammalian Cell Cycle 2006,True,10,3,0,0.0,6,3.5,7,2.0,1.0,1.3093073414159542,4,0.091064845424984,0.17985611510791366,0.2517985611510791,1.0,0.2163093525179857,1.0000004962782327,0.715,0.03898787498474121,3.2377521991729736,15.985512971878052,0.62528395652771
Metabolic Interactions in the Gut Microbiome,True,12,3,1,0.08333333333333333,5,2.5,16,2.0,2.0,0.0,2,0.01220493720662017,0.0632854578096948,0.08168761220825853,1.0,0.39499551166965874,1.0,0.825,0.025899171829223633,8.251530170440674,90.46422505378723,0.8710670471191406
Neurotransmitter Signaling Pathway,True,16,3,0,0.0,3,1.375,2,4.0,4.0,0.0,4,0.00023266635644483835,0.5,0.5002326663564448,1.0,0.995,1.0,0.27,0.007502079010009766,0.6978249549865723,0.20064187049865723,1.2688181400299072
Oxidative Stress Pathway,True,19,3,1,0.05263157894736842,4,1.6842105263157894,3,2.0,2.0,0.816496580927726,3,0.13695119581427312,0.3601514434453384,0.486038807382868,1.0,0.5619711310932325,0.5139611926171312,0.17,0.012035131454467773,1.321786880493164,0.5813469886779785,1.2871930599212646
Predicting Variabilities in Cardiac Gene,True,15,3,1,0.06666666666666667,7,2.533333333333333,5,1.4,1.0,0.4898979485566356,2,0.0654230665188047,0.23666210670314639,0.2647058823529412,1.0,0.16349863201094397,0.2435020519835831,0.3,0.04998302459716797,2.0770490169525146,5.728784084320068,1.0692260265350342
Regulation of the L-arabinose operon of Escherichia coli,True,13,3,4,0.3076923076923077,3,1.3846153846153846,27,2.259259259259259,1.0,2.029278152859663,8,0.024886353314897688,0.0442294402211472,0.07740152038700761,1.0,0.62019004837595,0.20939876096768728,0.155,0.0310971736907959,6.521492958068848,10.282288789749146,0.6840789318084717
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,3,5,0.3125,5,2.5625,107,1.1121495327102804,1.0,0.3155503367501707,2,0.007523714400797313,0.006081081081081081,0.03175675675675676,1.0,0.19367567567567562,0.9999999999995879,0.425,0.09713077545166016,37.056180000305176,323.4268980026245,1.1028270721435547
T-LGL Survival Network 2011 Reduced Network,True,18,3,0,0.0,4,2.388888888888889,4,1.5,1.5,0.5,2,0.13170760965502573,0.18932038834951456,0.47512135922330095,1.0,0.6414775485436899,0.9999999999999991,0.325,0.015756845474243164,1.8206379413604736,1.7182738780975342,1.2747838497161865
