graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_score,stochastic_model_impact_score,optimization_state_impact_score,stochastic_state_impact_score,optimization_model_time,stochastic_model_time,optimization_state_time,stochastic_state_time
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,72,1.4027777777777777,1.0,0.569105590237441,4,0.010361134892431562,0.0087890625,0.0390625,0.9999999999999999,0.037802734375,0.6940104166666572,0.085,0.10076498985290527,35.73881983757019,156.61995792388916,1.200444221496582
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,1,2,0.09090909090909091,6,1.7272727272727273,8,3.875,2.5,2.8034576865007255,8,0.09336335278198309,0.12384398874145557,0.255729794933655,1.0,0.2847547245677524,0.36791314837153877,0.115,0.03757905960083008,10.310044050216675,94.33634185791016,2.072968006134033
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.010754553978772428,0.12731871838111297,0.14080944350758853,0.9999999999999999,0.16620573355817864,-1.7763568394002505e-15,0.0,0.013087034225463867,1.9445650577545166,1.2283730506896973,0.6916310787200928
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.005708529214237729,0.5,0.5057085292142377,1.0,0.09517125587642714,-0.0,0.0,0.09332704544067383,1.6568999290466309,2.295300006866455,2.3694849014282227
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,2,2.0,2.0,0.0,2,0.004120879120879106,0.5,0.5041208791208791,1.0,0.0875206043956044,1.0,0.47,0.039997100830078125,1.110792875289917,1.3474690914154053,0.7207169532775879
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,4,2.0,2.0,0.0,2,0.007298269355213033,0.24788334901222953,0.26199435559736595,1.0,0.550870178739417,0.9999999999999991,0.195,0.008259057998657227,1.630228042602539,0.5151770114898682,1.0251500606536865
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,4,1.75,1.5,0.82915619758885,3,0.22412437125371687,0.24377394636015326,0.48802681992337166,1.0,0.2684363026819925,0.4841954022988517,0.105,0.014727115631103516,2.302349090576172,0.9042589664459229,1.515566110610962
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,3,3.3333333333333335,4.0,0.9428090415820634,4,0.21296306769147247,0.4771505376344086,0.4905913978494624,1.0,0.10786962365591396,0.5094086021505388,0.09,0.05806279182434082,3.048705816268921,2.989409923553467,1.0978598594665527
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,21,2.142857142857143,1.0,2.1665358411575864,8,0.02208541941247902,0.05441696113074205,0.07915194346289753,1.0,0.22492579505300359,0.13710247349825266,0.06,0.019134044647216797,7.715429067611694,3.4944918155670166,0.7570631504058838
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,82,1.5609756097560976,2.0,0.4962680475457513,2,0.007240721591953001,0.009562841530054645,0.03756830601092896,1.0,0.06316598360655738,0.984972677595664,0.18,0.10390806198120117,72.68984603881836,158.17999005317688,1.786262035369873
T-Cell Signaling 2006,True,40,1,3,0.075,5,1.325,12,1.8333333333333333,1.0,1.4624940645653537,6,0.0415882968830857,0.10858348968105067,0.12257661038148843,1.0,0.3123639774859287,1.461602590069333e-06,0.03,0.03540301322937012,11.538832902908325,90.20410084724426,6.583482980728149
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,1,2.0,2.0,0.0,2,0.0,1.0,1.0,1.0,0.35,0,0.0,0.01664113998413086,0.778130054473877,5.0067901611328125e-06,1.40972900390625
Processing of Spz Network from the Drosophila Signaling Pathway,True,24,1,6,0.25,5,1.1666666666666667,64,1.0,1.0,0.0,1,0.0035256363225736717,0.015811088295687885,0.023408624229979465,0.9999999999999999,0.23517453798767982,1.3044392233041435e-08,0.0,0.04973196983337402,18.25237011909485,63.91875410079956,1.3303778171539307
Trichostrongylus retortaeformis,True,26,1,1,0.038461538461538464,5,2.230769230769231,9,2.6666666666666665,2.0,2.1081851067789197,8,0.14866811562578264,0.012924556657649534,0.4033663961526901,1.0,0.18485873159002097,0.6880072137060473,0.14,0.03905892372131348,12.431466102600098,15.151907920837402,3.2201950550079346
Arabidopsis thaliana Cell Cycle,True,14,1,0,0.0,8,4.714285714285714,3,17.666666666666668,3.0,22.17105219775452,49,0.24430444699593895,0.31576470588235295,0.6409411764705882,1.0,0.2379952941176472,0.6409411764705837,0.34,0.5143499374389648,43.23522710800171,23.48088502883911,5.254827976226807
B cell differentiation,True,22,1,5,0.22727272727272727,7,1.7727272727272727,46,1.673913043478261,1.0,1.0226637814207893,4,0.01200317225366047,0.025851703406813628,0.040480961923847696,1.0,0.0819118236472946,0.27174348697423056,0.095,0.0880739688873291,27.869663953781128,143.31662487983704,1.768104076385498
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,8,1.75,2.0,0.4330127018922193,2,0.008721501993731826,0.12778340080971662,0.13765182186234817,1.0,0.2774797570850204,1.138148597590316e-07,0.0,0.017566919326782227,4.25837516784668,2.152277946472168,1.3214430809020996
Bordetella bronchiseptica,True,33,1,0,0.0,6,2.393939393939394,6,2.6666666666666665,2.0,0.9428090415820634,4,0.06958322268239996,0.13447022644674309,0.2750908582611127,1.0,0.23610986860497615,1.0000000000000018,0.31,0.057183027267456055,11.120844841003418,28.18542790412903,4.660582065582275
BT474 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,52,1.6346153846153846,2.0,0.48153784713649667,2,0.010303600600504524,0.019424460431654675,0.041726618705035974,1.0,0.04661151079136692,0.2812949640283193,0.045,0.08672785758972168,31.52787685394287,75.37531685829163,1.1841139793395996
Budding Yeast Cell Cycle 2009,True,18,1,0,0.0,6,3.2777777777777777,4,3.5,3.0,1.6583123951777,6,0.3334403360622434,0.09072048283666542,0.8144096567333082,1.0,0.13725763862693321,0.004149377593359205,0.07,0.06458711624145508,6.0918920040130615,8.691082000732422,2.3610758781433105
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,7,1.7142857142857142,2.0,0.6998542122237652,3,0.09315659965984995,0.1807397069085834,0.2568039078855548,1.0,0.08906489881367763,0.7571528262386593,0.265,0.059350013732910156,3.937497854232788,7.3304479122161865,1.087852954864502
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.185,0,0.0,0.009615898132324219,0.22205805778503418,2.86102294921875e-06,0.45845913887023926
Cholesterol Regulatory Pathway,True,34,1,0,0.0,3,1.2647058823529411,2,2.0,2.0,0.0,2,0.10898353614889048,0.5,0.6089835361488904,1.0,0.4047754115962776,1.0,0.055,0.012626886367797852,1.7507820129394531,0.37836408615112305,4.525033950805664
Cortical Area Development,True,5,1,0,0.0,4,2.8,2,1.5,1.5,0.5,2,0.3125,0.5,0.8125,1.0,0.1684375,0.1875,0.145,0.007231950759887695,0.36905789375305176,0.19992613792419434,0.26197195053100586
Death Receptor Signaling,True,28,1,3,0.10714285714285714,4,1.6071428571428572,16,1.0,1.0,0.0,1,0.05551543266687934,0.059274940460439275,0.13204551468642498,1.0,0.2396440857369674,0.12569471399432075,0.085,0.02199101448059082,7.482218980789185,8.169606924057007,2.8878819942474365
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,1,2.0,2.0,0.0,2,0.0,1.0,1.0,1.0,0.04,0,0.0,0.14896082878112793,0.911736011505127,6.9141387939453125e-06,1.4420650005340576
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.01400514322549928,0.2532663316582915,0.26532663316582916,1.0,0.39870351758793937,4.440892098500626e-16,0.0,0.004906177520751953,0.6285560131072998,0.17612695693969727,0.4950439929962158
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,12,1.9166666666666667,1.0,1.552328000849763,6,0.048094684422784764,0.11593059936908517,0.1309148264984227,1.0,0.23861198738170347,0.2705047318612017,0.07,0.0166170597076416,5.044125080108643,2.1938209533691406,0.7993149757385254
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,3,3.0,2.0,2.160246899469287,6,0.14302424765865576,0.33288590604026846,0.508724832214765,1.0,0.13469798657718124,0.4912751677852354,0.105,0.03901100158691406,3.876584053039551,1.9652061462402344,1.4018850326538086
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,4,4.25,3.5,2.48746859276655,8,0.04414074259088086,0.25439882697947214,0.2991202346041056,1.0,0.1155058651026393,0.9999999999999982,0.37,0.04127693176269531,4.36760401725769,4.040503978729248,0.6960451602935791
Metabolic Interactions in the Gut Microbiome,True,12,1,1,0.08333333333333333,5,2.5,16,2.0,2.0,0.0,2,0.04156839395668948,0.05645161290322581,0.11738351254480286,1.0,0.12658154121863796,1.0000000662037074,0.38,0.027788877487182617,8.257333993911743,26.922022104263306,0.7960658073425293
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,4,2.5,2.5,1.5,4,0.025031471968899488,0.24758687258687256,0.28667953667953666,1.0,0.4296911196911197,1.0000000000000018,0.125,0.00893712043762207,2.0376358032226562,0.5748848915100098,1.0784809589385986
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,3,4.333333333333333,2.0,3.299831645537222,9,0.2293927598226058,0.47660550458715595,0.5137614678899083,1.0,0.4782522935779812,0.48623853211009216,0.025,0.0157010555267334,3.1046080589294434,1.143615961074829,1.6959750652313232
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,4,1.0,1.0,0.0,1,0.015057417761704881,0.25341480948957584,0.2652767792954709,1.0,0.05414809489575845,-0.0,0.095,0.05750298500061035,1.3342938423156738,4.009968996047974,1.0044639110565186
Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,True,26,1,0,0.0,9,3.1153846153846154,4,3.0,3.0,1.0,4,0.16734830949987547,0.24822923374114617,0.4278815196394076,1.0,0.07451384417256922,1.0,0.135,0.8257720470428467,13.13090705871582,61.60910105705261,5.938030958175659
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,26,1.7692307692307692,1.0,1.2498520622516862,4,0.026557217052781443,0.053440213760855046,0.07080828323313293,0.9953239812959253,0.2624448897795595,0.12424851524748703,0.08,0.019231796264648438,7.415262937545776,5.799175977706909,0.6892971992492676
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,46,1.7391304347826086,2.0,0.8453140041401557,4,0.009913335808992337,0.020958083832335328,0.04125083166999335,0.9999999999999999,0.09324351297405187,0.30538922155680837,0.035,0.06417584419250488,27.08702301979065,39.84228491783142,1.136307954788208
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,2,4.0,4.0,0.0,4,0.03230259525124243,0.5,0.5323025952512425,1.0,0.37,1.0,0.195,0.018841028213500977,2.807703971862793,0.6690630912780762,1.545624017715454
Processing of Spz Network from the Drosophila Signaling Pathway,True,24,1,6,0.25,5,1.1666666666666667,64,1.0,1.0,0.0,1,0.003096991046094635,0.015345268542199489,0.024296675191815855,1.0,0.21364236999147498,-6.394884621840902e-14,0.0,0.0539090633392334,18.4342360496521,84.7132318019867,1.2982618808746338
Trichostrongylus retortaeformis,True,26,1,1,0.038461538461538464,5,2.230769230769231,7,2.0,2.0,0.0,2,0.15696459411291597,0.041353383458646614,0.38895315211104686,1.0,0.18923799884326198,0.9999999999999964,0.12,0.03745603561401367,8.682676792144775,5.700801134109497,3.6032721996307373
Apoptosis Network,True,41,1,2,0.04878048780487805,4,1.7804878048780488,8,3.5,2.0,3.3541019662496847,11,0.07680599012781615,0.11553175210405509,0.2526778882938026,1.0,0.2403242157612854,-3.552713678800501e-15,0.11,0.047666072845458984,17.85739803314209,114.99130582809448,6.086784839630127
Arabidopsis thaliana Cell Cycle,True,14,1,0,0.0,8,4.714285714285714,4,10.25,12.0,5.11737237261468,15,0.1568624605617205,0.26997840172786175,0.4120950323974082,1.0,0.16705615550755945,0.6064794816414718,0.525,0.5030639171600342,36.675795793533325,143.69343900680542,5.8227949142456055
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,19,1.0,1.0,0.0,1,0.03169099797236326,0.058183538315988645,0.10501419110690634,1.0000000000000002,0.16288079470198663,0.4862819299905361,0.105,0.020386934280395508,5.942713975906372,4.614967107772827,1.3852689266204834
Bordetella bronchiseptica,True,33,1,0,0.0,6,2.393939393939394,3,15.0,6.0,12.727922061357855,33,0.22457792669680132,0.4663694514440783,0.5165729792595464,1.0,0.4511504167474317,4.907395698694472e-07,0.16,0.0657949447631836,21.30059003829956,184.1145269870758,7.164335012435913
BT474 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,55,3.0545454545454547,2.0,1.677857744735902,6,0.00853033494684162,0.015572105619498984,0.04265402843601896,1.0,0.06762694651320246,0.25998645903783313,0.09,0.11523795127868652,57.69154405593872,259.551717042923,1.3383190631866455
Budding Yeast Cell Cycle 2009,True,18,1,0,0.0,6,3.2777777777777777,1,12.0,12.0,0.0,12,0.0,1.0,1.0,1.0,0.275,0,0.0,0.06585001945495605,4.545806884765625,5.0067901611328125e-06,2.3868839740753174
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.00803633822501748,0.5,0.5080363382250175,1.0,0.1175401816911251,-0.0,0.0,0.05756187438964844,1.3290820121765137,1.8985791206359863,1.070857048034668
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.16,0,0.0,0.010126113891601562,0.2191300392150879,3.814697265625e-06,0.4551811218261719
Cholesterol Regulatory Pathway,True,34,1,0,0.0,3,1.2647058823529411,2,2.0,2.0,0.0,2,0.0007409236848604506,0.5,0.5007409236848605,1.0,0.7799925907631515,1.0,0.08,0.013120889663696289,1.8017759323120117,0.391726016998291,6.698125123977661
Cortical Area Development,True,5,1,0,0.0,4,2.8,2,1.0,1.0,0.0,1,0.46875,0.5,0.96875,1.0,0.1146875,-0.0,0.02,0.007411956787109375,0.2707509994506836,0.203948974609375,0.2707400321960449
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,3,2.0,1.0,1.4142135623730951,4,0.4419895942650112,0.028799019607843136,0.9583333333333334,1.0,0.05290134803921569,0.9712009803921573,0.07,0.15183782577514648,2.7203850746154785,8.92263388633728,1.4722821712493896
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.02014115848949451,0.24468085106382978,0.2806484295845998,0.9999999999999999,0.39718844984802437,-0.0,0.0,0.005182981491088867,0.6420078277587891,0.17360806465148926,0.4676980972290039
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,74,1.0,1.0,0.0,1,0.009679567552525567,0.010911424903722721,0.03915275994865212,0.9999999999999998,0.029412708600770218,0.3774069319641029,0.115,0.0957338809967041,28.834967851638794,129.64781284332275,1.1881961822509766
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,1,2,0.09090909090909091,6,1.7272727272727273,15,2.4,2.0,1.540562667772179,6,0.07412210689351156,0.0373792524149517,0.2620747585048299,1.0,0.20458630827383462,0.4863502729945566,0.15,0.03969693183898926,13.688515901565552,149.3802399635315,1.9606959819793701
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.012476835053782219,0.12866449511400652,0.1473941368078176,1.0,0.18428338762214974,8.881784197001252e-16,0.0,0.012269973754882812,1.8620390892028809,1.2160418033599854,0.6989221572875977
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.0009633911368015502,0.5,0.5009633911368016,1.0,0.08499036608863199,-0.0,0.0,0.036522865295410156,0.9631309509277344,1.1356840133666992,1.4038691520690918
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,6,3.0,3.0,1.0,4,0.08549908877081693,0.12389380530973451,0.3185840707964602,1.0,0.10555309734513278,1.0,0.315,0.04226112365722656,4.767197132110596,8.08143401145935,0.7197749614715576
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,4,2.0,2.0,0.0,2,0.010996975214884717,0.24939467312348668,0.2658595641646489,1.0,0.5350774818401938,0.48184019370459996,0.19,0.00894308090209961,1.7516400814056396,0.5733668804168701,1.0223000049591064
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,2,1.0,1.0,0.0,1,0.002729528535980158,0.5,0.5027295285359802,1.0,0.1300272952853598,-0.0,0.0,0.012526988983154297,0.6804389953613281,0.37897300720214844,1.256350040435791
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.011871508379888263,0.5,0.5118715083798883,1.0,0.08755935754189943,-0.0,0.0,0.05870199203491211,1.301875114440918,1.8472588062286377,1.0870118141174316
Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,True,26,1,0,0.0,9,3.1153846153846154,4,2.0,2.0,0.0,2,0.14383600239236743,0.25918587896253603,0.4438040345821326,1.0,0.03962175792507205,0.962175792507205,0.125,0.7175338268280029,8.251209020614624,39.087409019470215,4.693746089935303
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,23,2.652173913043478,1.0,2.647536930024057,8,0.02296206767273738,0.05088195386702849,0.08005427408412483,0.9999999999999999,0.2557055630936228,0.2001356852103271,0.04,0.020068883895874023,9.408868789672852,5.729249954223633,0.7179291248321533
Senescence Associated Secretory Phenotype,True,51,1,2,0.0392156862745098,5,1.8823529411764706,13,1.6153846153846154,1.0,0.737820234355803,3,0.08626793025111207,0.04795653201039452,0.261516654854713,1.0,0.19315379163713678,0.4098747982633242,0.035,0.05999112129211426,19.31709098815918,52.48869705200195,6.407996892929077
T-Cell Signaling 2006,True,40,1,3,0.075,5,1.325,14,1.5714285714285714,1.0,0.9035079029052513,3,0.04644052088568517,0.06617514835461248,0.13378888689084698,1.0,0.3160492717137206,0.27602949109871844,0.03,0.03622794151306152,11.855189085006714,132.49673199653625,5.4688720703125
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,3,3.6666666666666665,4.0,1.247219128924647,5,0.31544250892478937,0.15113350125944586,0.7770780856423174,1.0,0.3753967254408059,1.0,0.15,0.01899099349975586,3.421612024307251,1.222978115081787,1.3213329315185547
Processing of Spz Network from the Drosophila Signaling Pathway,True,24,1,6,0.25,5,1.1666666666666667,64,1.0,1.0,0.0,1,0.0037944138209892583,0.015213815789473685,0.024671052631578948,1.0,0.22763569078947377,4.307701232164618e-06,0.0,0.04874897003173828,18.38791584968567,50.50515604019165,1.3572909832000732
Trichostrongylus retortaeformis,True,26,1,1,0.038461538461538464,5,2.230769230769231,9,1.5555555555555556,1.0,0.8314794192830981,3,0.15355801418038473,0.03907539900935608,0.42460099064391854,0.9999999999999999,0.13164419372592187,0.3698403962575654,0.295,0.03768301010131836,7.84855318069458,7.779364824295044,4.071757078170776
Arabidopsis thaliana Cell Cycle,True,14,1,0,0.0,8,4.714285714285714,4,4.75,4.0,2.5860201081971503,9,0.2641116151002453,0.16103164282618118,0.6757693974859125,1.0,0.0931686172518422,0.7355873428695254,0.39,0.527662992477417,17.872758150100708,51.77345299720764,5.610692977905273
B cell differentiation,True,22,1,5,0.22727272727272727,7,1.7727272727272727,44,1.4545454545454546,1.0,0.864831708656384,5,0.012393925358000905,0.026421944332392096,0.04356595401371521,1.0,0.08891690197660349,0.15933844292053578,0.03,0.08762788772583008,23.864017963409424,99.8002860546112,1.8544018268585205
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,9,1.5555555555555556,2.0,0.4969039949999533,2,0.025775979205783176,0.12078774617067833,0.13347921225382933,1.0,0.2121794310722101,0.12866520787746438,0.04,0.01572895050048828,3.943763017654419,2.20088791847229,1.349869966506958
BT474 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,68,1.3529411764705883,1.0,0.47788461203740945,2,0.009609915171301178,0.012857142857142857,0.045,1.0,0.04458928571428571,0.37214285714216544,0.065,0.09132695198059082,33.24530100822449,120.24853110313416,1.1485118865966797
Budding Yeast Cell Cycle 2009,True,18,1,0,0.0,6,3.2777777777777777,4,4.0,4.0,2.0,6,0.19358290031436381,0.2558714462299135,0.4540585084466419,0.9999999999999999,0.17954882571075398,0.5686032138442538,0.295,0.06585311889648438,7.09107518196106,7.447084903717041,2.200021982192993
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.00033355570380255717,0.5,0.5003335557038026,1.0,0.08001000667111408,-0.0,0.0,0.05733180046081543,1.2734880447387695,1.8826699256896973,1.0298128128051758
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,1,4.0,4.0,0.0,4,0.0,1.0,1.0,1.0,0.36,0,0.0,0.009886026382446289,0.7151651382446289,5.9604644775390625e-06,0.48221802711486816
Cholesterol Regulatory Pathway,True,34,1,0,0.0,3,1.2647058823529411,2,2.0,2.0,0.0,2,0.010469607643830064,0.5,0.5104696076438301,1.0,0.42458121569424684,1.0,0.03,0.012486934661865234,1.877180814743042,0.3744668960571289,4.088917016983032
Cortical Area Development,True,5,1,0,0.0,4,2.8,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.175,0,0.0,0.007384777069091797,0.1569209098815918,2.1457672119140625e-06,0.29235196113586426
Death Receptor Signaling,True,28,1,3,0.10714285714285714,4,1.6071428571428572,8,1.0,1.0,0.0,1,0.010563375095856965,0.12708085612366232,0.13733650416171225,1.0,0.19678061831153393,7.237796229020432e-08,0.0,0.01910996437072754,3.9678900241851807,3.0256969928741455,2.6406869888305664
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,3,2.0,2.0,0.0,2,0.3932367689588659,0.05590851334180432,0.8894536213468869,1.0,0.04001270648030496,0.9440914866581958,0.21,0.15142297744750977,2.778907060623169,9.147585153579712,1.462980031967163
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.017146893256919243,0.24690082644628097,0.27582644628099173,0.7241735537190083,0.40190599173553737,-0.0,0.0,0.0075380802154541016,0.5960829257965088,0.219404935836792,0.43201518058776855
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,12,4.333333333333333,3.0,3.39934634239519,9,0.048059538886668064,0.10170178282009724,0.1458670988654781,1.0000000000000002,0.2700486223662888,0.47244732576986337,0.1,0.02164006233215332,9.605415105819702,3.56489896774292,0.7276690006256104
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.0057840616966580985,0.5,0.5057840616966581,1.0,0.11005784061696659,-0.0,0.0,0.035243988037109375,0.9110279083251953,1.1630520820617676,1.3064768314361572
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,5,2.0,2.0,0.0,2,0.13987498848433366,0.16361071932299012,0.44992947813822287,0.9999999999999999,0.05215796897038081,1.0000000000000009,0.415,0.04086494445800781,2.721871852874756,4.576336145401001,0.7024128437042236
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,2,4.0,4.0,0.0,4,0.02049999999999999,0.5,0.5205,1.0,0.545,1.0,0.15,0.008189916610717773,1.3320019245147705,0.23497986793518066,0.9197549819946289
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,2,2.0,2.0,0.0,2,0.028696498054474717,0.5,0.5286964980544747,1.0,0.28793044747081714,-0.0,0.0,0.013484954833984375,1.1855239868164062,0.3805868625640869,1.255256175994873
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.028066528066528068,0.5,0.5280665280665281,1.0,0.0932016632016632,-0.0,0.0,0.05751609802246094,1.2858049869537354,1.9282019138336182,1.0385420322418213
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,31,1.967741935483871,1.0,1.3315978993903415,4,0.024923453391184062,0.020887728459530026,0.07506527415143603,1.0,0.25809073107049585,0.21409923280960186,0.07,0.02144002914428711,9.304713010787964,10.28358507156372,0.6759231090545654
T cell differentiation,True,23,1,4,0.17391304347826086,5,1.4782608695652173,16,1.0,1.0,0.0,1,0.012765030823552024,0.061812851209381875,0.08331297336916688,1.0,0.15027485951624728,-1.7763568394002505e-15,0.0,0.022853851318359375,6.0679309368133545,5.979974031448364,2.741466999053955
Senescence Associated Secretory Phenotype,True,51,1,2,0.0392156862745098,5,1.8823529411764706,4,2.75,3.0,1.299038105676658,4,0.021697573825881642,0.2501670564650852,0.2761443367858336,1.0,0.22123621784163056,1.0810659034632408e-09,0.0,0.053143978118896484,9.538352966308594,7.623231887817383,8.782556056976318
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,57,1.3157894736842106,1.0,0.464829519280413,2,0.01069625095176916,0.015614392396469789,0.038696537678207736,1.0,0.07309572301425661,0.3109300746778132,0.075,0.10707902908325195,28.12602996826172,54.30599904060364,1.1701059341430664
T-Cell Signaling 2006,True,40,1,3,0.075,5,1.325,8,1.0,1.0,0.0,1,0.014692196200386977,0.12719665271966527,0.1506276150627615,1.0,0.25993221757322177,1.4045495611014758e-07,0.0,0.02654099464416504,5.041419982910156,3.9979288578033447,5.389899969100952
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,1,4.0,4.0,0.0,4,0.0,1.0,1.0,1.0,0.32,0,0.0,0.017395973205566406,1.3589859008789062,5.0067901611328125e-06,1.3361790180206299
Processing of Spz Network from the Drosophila Signaling Pathway,True,24,1,6,0.25,5,1.1666666666666667,64,1.0,1.0,0.0,1,0.003217000090635336,0.015795868772782502,0.022681247468610773,1.0000000000000002,0.19154718509518015,7.834982085341835e-08,0.0,0.048230886459350586,18.129048109054565,58.773025035858154,1.3386900424957275
Trichostrongylus retortaeformis,True,26,1,1,0.038461538461538464,5,2.230769230769231,4,4.0,4.0,0.0,4,0.1861880237677975,0.27529337139232474,0.43767840152235965,1.0,0.2018252457976529,0.5505867427846507,0.07,0.03713703155517578,7.942584991455078,4.1105921268463135,2.9342029094696045
Apoptosis Network,True,41,1,2,0.04878048780487805,4,1.7804878048780488,6,1.3333333333333333,1.0,0.4714045207910317,2,0.10458197700362348,0.2302443319392472,0.2650231124807396,1.0,0.1730838652872551,-8.881784197001252e-16,0.01,0.0825200080871582,6.094886064529419,4.516783952713013,5.259865999221802
Arabidopsis thaliana Cell Cycle,True,14,1,0,0.0,8,4.714285714285714,3,4.666666666666667,4.0,2.494438257849294,8,0.4664860574078647,0.004347826086956522,0.9930434782608696,1.0,0.13446521739130432,4.1551100338210745e-09,0.0,0.5004458427429199,13.289697885513306,40.59098815917969,4.926011085510254
