graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_score,stochastic_model_impact_score,optimization_state_impact_score,stochastic_state_impact_score,optimization_model_time,stochastic_model_time,optimization_state_time,stochastic_state_time
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,5,1.4,1.0,0.8,3,0.09954341928247487,0.2489051094890511,0.2576642335766423,1.0,0.0433905109489051,0.2591240875912417,0.095,0.050978899002075195,2.0675508975982666,5.048276901245117,0.8997387886047363
Pro-inflammatory Tumor Microenvironment in Acute Lymphoblastic Leukemia,True,26,1,0,0.0,9,3.1153846153846154,2,6.0,6.0,0.0,6,0.0089011663597299,0.5,0.5089011663597299,1.0,0.075,1.0,0.04,0.7437138557434082,11.034013032913208,20.43130588531494,5.292326927185059
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,23,2.652173913043478,1.0,2.6475369300240574,8,0.023151559737569133,0.05643044619422572,0.07152230971128609,1.0,0.24439304461942274,0.18766404199470088,0.06,0.018893003463745117,8.354537010192871,5.579594850540161,0.6705138683319092
T-Cell Signaling 2006,True,40,1,3,0.075,5,1.325,9,1.1111111111111112,1.0,0.3142696805273545,2,0.035292364610798335,0.11853695901953275,0.14228265032554577,1.0,0.34525469168900785,-1.7763568394002505e-15,0.0,0.024524927139282227,5.206542015075684,5.6109161376953125,4.635878086090088
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,1,2.0,2.0,0.0,2,0.0,1.0,1.0,1.0,0.21,0,0.0,0.014925003051757812,0.7150721549987793,1.9073486328125e-06,1.0780658721923828
Processing of Spz Network from the Drosophila Signaling Pathway,True,24,1,6,0.25,5,1.1666666666666667,64,1.0,1.0,0.0,1,0.0038072406759438807,0.016228430566967954,0.024239934264585046,0.9999999999999999,0.21604971240755963,3.0738623166826073e-06,0.0,0.05982804298400879,22.678508043289185,65.01742506027222,1.6488969326019287
Trichostrongylus retortaeformis,True,26,1,1,0.038461538461538464,5,2.230769230769231,3,4.0,4.0,0.0,4,0.20026469069825362,0.43729903536977494,0.5095001461560947,1.0,0.1714454837766735,0.4904998538439074,0.03,0.030308961868286133,5.40554404258728,2.9340929985046387,2.7222518920898438
B cell differentiation,True,22,1,5,0.22727272727272727,7,1.7727272727272727,37,2.3783783783783785,2.0,1.4398076326342921,6,0.00860674934636797,0.029047250193648334,0.045701006971340045,1.0,0.09734314484895432,0.06738962044903474,0.055,0.12961316108703613,28.306245803833008,136.69797492027283,1.694281816482544
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,12,1.5,1.5,0.5,2,0.03079238905900489,0.07349896480331262,0.13405797101449277,1.0,0.22455227743271208,0.38146997929606385,0.03,0.017058134078979492,4.703721046447754,2.7906911373138428,1.1015880107879639
Bordetella bronchiseptica,True,33,1,0,0.0,6,2.393939393939394,9,3.5555555555555554,2.0,2.2166597048066667,6,0.17333961935104295,0.024573378839590442,0.567235494880546,0.9999999999999999,0.18983503981797498,0.9979522184300151,0.43,0.04988598823547363,17.542075872421265,118.08296704292297,4.970133066177368
Budding Yeast Cell Cycle 2009,True,18,1,0,0.0,6,3.2777777777777777,4,6.0,3.5,6.123724356957945,16,0.35343277978656434,0.07193158953722335,0.8541247484909457,1.0,0.13542253521126763,0.004024144869212876,0.035,0.054608821868896484,8.525132179260254,10.498884201049805,2.2842280864715576
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,5,1.0,1.0,0.0,1,0.0978700897667166,0.24816446402349487,0.2555066079295154,1.0,0.04883259911894273,0.24816446402349435,0.1,0.047738075256347656,1.3570940494537354,4.628422021865845,0.8135390281677246
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.16,0,0.0,0.008278846740722656,0.1968398094177246,1.9073486328125e-06,0.3991279602050781
Cholesterol Regulatory Pathway,True,34,1,0,0.0,3,1.2647058823529411,2,2.0,2.0,0.0,2,0.0030064275347294334,0.5,0.5030064275347295,1.0,0.7100601285506946,1.0,0.025,0.011301040649414062,1.5218379497528076,0.36255598068237305,3.6058781147003174
Cortical Area Development,True,5,1,0,0.0,4,2.8,2,3.0,3.0,2.0,5,0.46875,0.5,0.96875,1.0,0.3715625,1.0,0.12,0.006994009017944336,0.5787160396575928,0.20441699028015137,0.2397451400756836
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,3,1.3333333333333333,1.0,0.4714045207910317,2,0.44649052117515936,0.017937219730941704,0.9647661755285074,1.0,0.014913516976297248,0.982703395259449,0.15,0.12383508682250977,1.5649960041046143,8.228068113327026,1.25164794921875
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.018770085119008174,0.2519723865877712,0.2702169625246548,0.7297830374753451,0.42056213017751437,4.440892098500626e-16,0.0,0.007356166839599609,0.7042779922485352,0.19992303848266602,0.5496790409088135
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,57,1.3859649122807018,1.0,0.6689710864890392,5,0.008415499324506994,0.015978695073235686,0.03395472703062583,1.0,0.031028628495339557,0.414114513981346,0.085,0.08182597160339355,23.404037952423096,89.37754893302917,0.9782390594482422
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,1,2,0.09090909090909091,6,1.7272727272727273,11,4.7272727272727275,6.0,2.9260867162601967,8,0.07214802338996329,0.08732612055641421,0.23106646058732613,1.0,0.21783230293663058,0.5197063369397625,0.175,0.08174395561218262,15.751161813735962,251.57097101211548,2.067121982574463
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.009495863854482155,0.1295275590551181,0.1346456692913386,0.9999999999999999,0.17436220472440941,-0.0,0.0,0.012115001678466797,1.702862024307251,1.2064871788024902,0.6141581535339355
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.005590062111801242,0.5,0.5055900621118012,1.0,0.112639751552795,-0.0,0.0,0.031219005584716797,0.8235089778900146,1.1390101909637451,1.2580499649047852
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,4,3.25,2.5,2.48746859276655,7,0.039095644167703406,0.24822695035460993,0.3021276595744681,1.0,0.12140425531914889,1.0,0.57,0.035887956619262695,3.17220401763916,3.4040720462799072,0.7006127834320068
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,4,2.0,2.0,0.0,2,0.017857361916269816,0.2579676674364896,0.26420323325635103,1.0,0.5295080831408776,7.620507336270066e-07,0.1,0.008846044540405273,1.7168629169464111,0.5992419719696045,1.0993590354919434
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,5,3.4,2.0,2.8,9,0.1690860512505261,0.11669741697416974,0.5364391143911439,1.0,0.42914667896678965,0.4635608856088531,0.34,0.014549016952514648,4.106506109237671,2.396569013595581,1.4679529666900635
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,5,1.6,1.0,0.8,3,0.08228451540458416,0.2440944881889764,0.25125268432355047,1.0,0.0532283464566929,0.2598425196850398,0.145,0.04814314842224121,2.034912109375,4.83776593208313,0.8050317764282227
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,36,2.111111111111111,1.0,1.3698697784375504,4,0.023948024091047893,0.016289893617021274,0.07446808510638298,1.0,0.2825598404255319,0.277260638298074,0.125,0.022619962692260742,10.651916980743408,14.269495964050293,0.6556308269500732
Senescence Associated Secretory Phenotype,True,51,1,2,0.0392156862745098,5,1.8823529411764706,16,1.3125,1.0,0.46351240544347894,2,0.07733950392118089,0.019053639154776956,0.2329781470110168,1.0,0.22823008849557527,0.49521401480944505,0.07,0.05286598205566406,15.205322980880737,36.908506870269775,5.88952898979187
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,71,2.0,2.0,0.0,2,0.009300594494324485,0.012137559002022926,0.041807147673634526,1.0,0.09175657451112612,0.38570465273289756,0.185,0.0796821117401123,42.97893309593201,128.72092509269714,1.018622875213623
T-Cell Signaling 2006,True,40,1,3,0.075,5,1.325,10,1.7,1.0,1.4866068747318502,6,0.04433371920083144,0.11358214042263122,0.15576005453306066,1.0,0.24351312201772335,1.7711672484210794e-07,0.005,0.028242826461791992,8.155102014541626,19.3556489944458,4.715775012969971
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,4,4.0,4.0,0.0,4,0.28236835730043386,0.11335227272727272,0.7352272727272727,1.0,0.24795454545454546,1.0,0.165,0.016985177993774414,4.951254844665527,2.6123011112213135,1.283066987991333
Processing of Spz Network from the Drosophila Signaling Pathway,True,24,1,6,0.25,5,1.1666666666666667,64,1.0,1.0,0.0,1,0.0035341484409365416,0.015391014975041598,0.0262063227953411,1.0,0.20209234608985022,5.986784401557088e-08,0.0,0.04679703712463379,15.856201171875,50.14946103096008,1.1972711086273193
Trichostrongylus retortaeformis,True,26,1,1,0.038461538461538464,5,2.230769230769231,17,1.4705882352941178,1.0,0.6056253024110001,3,0.08436293620217054,0.003917471924784539,0.25489683990598067,1.0,0.15568033429093758,0.8827370070514498,0.245,0.037473201751708984,11.973276853561401,25.212934017181396,3.2382171154022217
B cell differentiation,True,22,1,5,0.22727272727272727,7,1.7727272727272727,41,1.829268292682927,1.0,1.359742425830864,8,0.01053891392800228,0.026970954356846474,0.04273858921161826,1.0,0.08125103734439831,0.23526970954394244,0.07,0.07948899269104004,23.433000087738037,141.8142740726471,1.4920680522918701
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,12,1.5,1.5,0.5,2,0.04857626174078701,0.10595854922279793,0.13367875647668392,0.9999999999999999,0.20924870466321255,0.4963730569948268,0.07,0.017286062240600586,4.714969873428345,2.8551321029663086,1.0559008121490479
Bordetella bronchiseptica,True,33,1,0,0.0,6,2.393939393939394,3,6.333333333333333,4.0,3.299831645537222,11,0.2904901246037062,0.16356344886851906,0.7421942136923517,1.0,0.26457175594385546,0.25780590726295394,0.11,0.044291019439697266,9.056059837341309,13.332387924194336,3.461014986038208
Budding Yeast Cell Cycle,True,20,1,4,0.2,6,2.1,21,1.9523809523809523,2.0,0.21295885499997996,2,0.02599730982008042,0.05518590998043053,0.0735812133072407,1.0,0.110146771037182,4.1042609666419594e-07,0.0,0.04320192337036133,13.164876937866211,88.49542617797852,1.6341660022735596
Budding Yeast Cell Cycle 2009,True,18,1,0,0.0,6,3.2777777777777777,8,5.5,4.0,4.769696007084728,18,0.14652397366996747,0.07001466275659823,0.49560117302052786,1.0,0.11511546920821125,0.9985337243401844,0.365,0.05470705032348633,14.311549186706543,210.24324798583984,1.865725040435791
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,4,1.0,1.0,0.0,1,0.008214013443120127,0.2505338078291815,0.2604982206405694,1.0,0.07129893238434161,-0.0,0.06,0.04405498504638672,1.0438261032104492,3.5692269802093506,0.8056759834289551
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.165,0,0.0,0.008979082107543945,0.21315813064575195,5.0067901611328125e-06,0.42710185050964355
Cortical Area Development,True,5,1,0,0.0,4,2.8,1,3.0,3.0,0.0,3,0.0,1.0,1.0,1.0,0.345,0,0.0,0.007134914398193359,0.34055185317993164,4.0531158447265625e-06,0.2676839828491211
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.0195432438947695,0.2450199203187251,0.2788844621513944,0.7211155378486056,0.41106573705179295,4.440892098500626e-16,0.0,0.00805521011352539,0.5822658538818359,0.17726993560791016,0.44228696823120117
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,74,1.554054054054054,2.0,0.4970695718310681,2,0.010501414387179593,0.0103359173126615,0.03875968992248062,1.0,0.04187984496124031,0.3985788113686368,0.17,0.09176111221313477,33.62303304672241,171.97052907943726,0.9165360927581787
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,1,2,0.09090909090909091,6,1.7272727272727273,5,4.6,7.0,2.939387691339814,7,0.08069196381171308,0.24251846094053633,0.26233968130586865,1.0,0.2742401865526622,0.24174138335166617,0.045,0.02895212173461914,5.773172855377197,12.993284225463867,1.68408203125
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.009424430576633093,0.12490087232355274,0.1387787470261697,1.0,0.16309278350515455,-0.0,0.0,0.010802984237670898,1.5512590408325195,1.1580238342285156,0.5762698650360107
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,6,1.3333333333333333,1.0,0.4714045207910317,2,0.11772784279985295,0.13798498122653316,0.34730913642052563,1.0,0.1310294117647059,1.0000000000000018,0.225,0.03362083435058594,3.333461046218872,3.701364040374756,1.329787015914917
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,1,4.0,4.0,0.0,4,0.0,1.0,1.0,1.0,0.175,0,0.0,0.033409833908081055,0.9327170848846436,5.9604644775390625e-06,0.6261570453643799
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,2,4.0,4.0,0.0,4,0.012621359223300987,0.5,0.512621359223301,1.0,0.56,1.0,0.145,0.006996870040893555,1.2266490459442139,0.21876907348632812,0.8693039417266846
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,3,4.0,4.0,1.632993161855452,6,0.12235766537929112,0.3840991223541559,0.45121321631388744,1.0,0.42435209086215797,0.5487867836861131,0.195,0.013454914093017578,2.5530800819396973,0.8997058868408203,1.2536990642547607
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,4,1.5,1.5,0.5,2,0.013355717959816101,0.2451657458563536,0.27209944751381215,1.0,0.05770027624309392,-0.0,0.07,0.044682979583740234,1.4942200183868408,3.8374009132385254,0.7983748912811279
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,27,2.259259259259259,1.0,2.029278152859663,8,0.025387261955127593,0.036093418259023353,0.07430997876857749,0.9999999999999999,0.26739207360226475,0.19957537154992622,0.065,0.01949787139892578,8.64086103439331,8.79648494720459,0.5907211303710938
T cell differentiation,True,23,1,4,0.17391304347826086,5,1.4782608695652173,24,1.3333333333333333,1.0,0.4714045207910317,2,0.027327440880378764,0.04916753381893861,0.08818938605619146,0.9999999999999999,0.2160340790842873,6.933547069820634e-10,0.02,0.026816129684448242,10.14540696144104,13.737383127212524,2.1965081691741943
Senescence Associated Secretory Phenotype,True,51,1,2,0.0392156862745098,5,1.8823529411764706,8,3.0,2.0,1.7320508075688772,6,0.059219386999940886,0.1253147681824915,0.2192267812175974,1.0,0.21765812472226337,2.9908156662372676e-07,0.02,0.05353999137878418,15.798948049545288,57.5544159412384,7.52574610710144
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,76,1.8421052631578947,2.0,0.48808518397345807,3,0.007671900663718904,0.010572987721691678,0.029331514324693043,1.0,0.09494542974079127,0.9890859481570828,0.085,0.08080506324768066,39.60838985443115,137.0893259048462,0.9500730037689209
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,4,3.5,4.0,0.8660254037844386,4,0.2200270102644256,0.1912568306010929,0.6086065573770492,1.0,0.39356557377049173,0.9911202185792316,0.175,0.01849198341369629,4.105448961257935,2.500002861022949,1.155717134475708
Processing of Spz Network from the Drosophila Signaling Pathway,True,24,1,6,0.25,5,1.1666666666666667,64,1.0,1.0,0.0,1,0.0035836268581881064,0.015579710144927537,0.02391304347826087,0.9999999999999998,0.21373188405797108,5.719022126982054e-07,0.0,0.05943584442138672,21.182305097579956,139.83969497680664,1.7682640552520752
Trichostrongylus retortaeformis,True,26,1,1,0.038461538461538464,5,2.230769230769231,9,3.111111111111111,3.0,2.726187588085622,10,0.11836420831271866,0.01962005605730302,0.30177514792899407,1.0,0.17261756462161323,0.6879476798505131,0.205,0.034275054931640625,11.023643970489502,10.238173007965088,2.5165278911590576
Aurora Kinase A in Neuroblastoma,True,23,1,4,0.17391304347826086,7,1.8695652173913044,20,1.4,1.0,0.9165151389911681,4,0.023577719438066313,0.056429359823399555,0.07891832229580574,1.0,0.08160596026490068,0.11313465783661769,0.035,0.054383039474487305,10.222087144851685,29.78136897087097,2.4852490425109863
B cell differentiation,True,22,1,5,0.22727272727272727,7,1.7727272727272727,52,1.6346153846153846,2.0,0.6801822763010535,3,0.012425363583217488,0.022543352601156072,0.038535645472061654,1.0,0.08213872832369942,0.27360308285135204,0.055,0.08551406860351562,26.94223189353943,124.12864089012146,1.6290879249572754
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,12,1.0,1.0,0.0,1,0.048793863276416424,0.10521235521235521,0.13754826254826255,1.0,0.18286196911196906,0.49951737451737444,0.045,0.015243053436279297,3.3630988597869873,2.643639087677002,1.079401969909668
Bordetella bronchiseptica,True,33,1,0,0.0,6,2.393939393939394,3,1.3333333333333333,1.0,0.4714045207910317,2,0.45775807363967164,0.0105475763016158,0.9807001795332136,1.0,0.14442100538599634,-0.0,0.04,0.04682612419128418,2.676280975341797,3.1197330951690674,4.850848197937012
BT474 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,69,2.0,2.0,0.0,2,0.008860954043588876,0.01307639366827254,0.040605643496214726,0.9999999999999999,0.05182037164487269,0.602202339984558,0.25,0.09715414047241211,42.04910206794739,165.44729614257812,1.0441911220550537
Budding Yeast Cell Cycle 2009,True,18,1,0,0.0,6,3.2777777777777777,5,3.8,3.0,3.3105890714493698,10,0.28116810818153903,0.01408987052551409,0.7334348819497334,1.0,0.09833015993907082,0.7475247524752451,0.195,0.05492997169494629,6.861431121826172,9.588088989257812,1.9095180034637451
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,5,1.0,1.0,0.0,1,0.0723685224619153,0.23741007194244604,0.25971223021582734,1.0,0.04901798561151078,0.2611510791366909,0.13,0.04710817337036133,1.361133098602295,4.724010944366455,0.8005080223083496
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.1,0,0.0,0.008218050003051758,0.20050811767578125,2.86102294921875e-06,0.3949930667877197
Cholesterol Regulatory Pathway,True,34,1,0,0.0,3,1.2647058823529411,2,2.0,2.0,0.0,2,0.01902849493210937,0.5,0.5190284949321093,1.0,0.465,1.0,0.065,0.010338068008422852,1.486320972442627,0.35704803466796875,3.3393921852111816
Cortical Area Development,True,5,1,0,0.0,4,2.8,1,3.0,3.0,0.0,3,0.0,1.0,1.0,1.0,0.335,0,0.0,0.006542205810546875,0.3205389976501465,1.9073486328125e-06,0.24712300300598145
Death Receptor Signaling,True,28,1,3,0.10714285714285714,4,1.6071428571428572,12,2.4166666666666665,1.0,2.1392496088322392,6,0.04922237681977014,0.10547710740265298,0.15083440308087293,1.0,0.2530241762943948,0.13329086955683422,0.035,0.027156829833984375,10.316489934921265,20.17449116706848,3.542804002761841
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,4,4.5,3.0,3.278719262151,10,0.23336023407086007,0.13018134715025906,0.6528497409326425,1.0,0.09948834196891189,1.0000000000000036,0.38,0.12402701377868652,6.609148979187012,20.20103907585144,1.284883975982666
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.023569844961872942,0.24924012158054712,0.28368794326241137,1.0,0.39444782168186415,-0.0,0.0,0.004904985427856445,0.5609710216522217,0.17580199241638184,0.40758490562438965
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,13,2.6153846153846154,1.0,2.617646081103624,10,0.051787882092946574,0.09331259720062209,0.14463452566096424,1.0,0.25485614307931576,0.2527216174183522,0.12,0.015659093856811523,5.724045991897583,2.5678069591522217,0.7121999263763428
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.007482108002602489,0.5,0.5074821080026025,1.0,0.12514964216005203,-0.0,0.0,0.03083014488220215,0.7937369346618652,1.072371006011963,1.1634399890899658
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,8,1.5,1.5,0.5,2,0.07221114839139497,0.11832611832611833,0.21933621933621933,1.0,0.0755916305916306,0.8744588744588739,0.455,0.0355379581451416,2.8698060512542725,6.537866830825806,0.61643385887146
Metabolic Interactions in the Gut Microbiome,True,12,1,1,0.08333333333333333,5,2.5,19,2.0,2.0,0.0,2,0.040011650072540865,0.02394106813996317,0.12154696132596685,0.9999999999999999,0.13210405156537758,1.000000027116414,0.285,0.06793713569641113,8.459818124771118,35.070778131484985,0.6922240257263184
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,3,3.3333333333333335,4.0,0.9428090415820634,4,0.09155010138951586,0.2792836398838335,0.46224588576960307,1.0,0.43179574056147124,1.0,0.15,0.007508993148803711,1.7709629535675049,0.4641249179840088,0.914384126663208
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,2,1.0,1.0,0.0,1,0.01849999999999999,0.5,0.5185,1.0,0.215185,-0.0,0.0,0.01011204719543457,0.6144928932189941,0.3797760009765625,1.134225845336914
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,5,1.4,1.0,0.4898979485566356,2,0.07724955743687709,0.21974063400576369,0.26440922190201727,1.0,0.04803674351585015,0.26945244956772374,0.125,0.0465850830078125,1.7696621417999268,4.70219612121582,0.7858898639678955
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,27,2.7777777777777777,1.0,2.4845199749997664,8,0.023585798418684883,0.0316622691292876,0.0712401055408971,1.0000000000000002,0.2649505277044858,0.2592348284960764,0.11,0.022124052047729492,9.896831035614014,7.809314966201782,0.6233890056610107
T cell differentiation,True,23,1,4,0.17391304347826086,5,1.4782608695652173,16,2.0,2.0,0.0,2,0.010320211340353058,0.05824468085106383,0.08829787234042553,0.9999999999999999,0.2701010638297872,5.870459887091783e-07,0.0,0.025509119033813477,9.447477102279663,8.553218126296997,2.2523679733276367
Senescence Associated Secretory Phenotype,True,51,1,2,0.0392156862745098,5,1.8823529411764706,4,2.5,2.5,0.5,3,0.01879278846122507,0.248927438910651,0.27681402723372506,1.0,0.20515015855250887,2.6805142816499483e-07,0.0,0.04199981689453125,7.044511079788208,6.523997068405151,5.9930260181427
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,3,3.0,2.0,1.4142135623730951,5,0.38069989945781174,0.06556442417331813,0.8717217787913341,1.0,0.40752850627137954,0.1282782212086664,0.045,0.015799999237060547,2.764514923095703,1.3604578971862793,1.2231101989746094
Processing of Spz Network from the Drosophila Signaling Pathway,True,24,1,6,0.25,5,1.1666666666666667,64,1.0,1.0,0.0,1,0.003550722855963367,0.0156786941580756,0.02620274914089347,1.0,0.20036941580756007,4.689582056016661e-13,0.0,0.05247211456298828,16.832452058792114,83.2443528175354,1.1855988502502441
Trichostrongylus retortaeformis,True,26,1,1,0.038461538461538464,5,2.230769230769231,7,6.571428571428571,3.0,6.020373573058708,16,0.13145837005531671,0.07525870178739416,0.369002822201317,1.0,0.23165333960489165,0.44990592662274764,0.105,0.04091501235961914,18.36379313468933,39.24985194206238,4.060494899749756
Arabidopsis thaliana Cell Cycle,True,14,1,0,0.0,8,4.714285714285714,4,15.25,14.0,12.132085558550928,31,0.23631968083216012,0.23030679933665008,0.5281923714759535,1.0,0.22750621890547243,0.9796849087893875,0.425,0.4397318363189697,46.766059160232544,230.65616011619568,5.608861923217773
B cell differentiation,True,22,1,5,0.22727272727272727,7,1.7727272727272727,42,2.119047619047619,2.0,0.9050751337499149,5,0.010821933623819498,0.027246848312322082,0.03904026026840179,1.0,0.07588247254981699,0.2423749491660061,0.07,0.0876920223236084,30.030632972717285,182.01471590995789,1.61564302444458
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,8,2.0,2.0,0.0,2,0.014995984536959625,0.12403300670448686,0.1511088189788551,1.0,0.2676302217637961,-0.0,0.0,0.016481876373291016,4.058490037918091,1.9404959678649902,1.0844318866729736
Bordetella bronchiseptica,True,33,1,0,0.0,6,2.393939393939394,1,40.0,40.0,0.0,40,0.0,1.0,1.0,1.0,0.53,0,0.0,0.057325124740600586,15.591295003890991,8.106231689453125e-06,6.709805011749268
Budding Yeast Cell Cycle 2009,True,18,1,0,0.0,6,3.2777777777777777,5,2.8,2.0,1.6000000000000003,6,0.11429429161204122,0.23491027732463296,0.3303425774877651,1.0,0.08053425774877652,0.5652528548123978,0.22,0.05672597885131836,5.480942010879517,7.493865966796875,1.7485880851745605
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,8,1.25,1.0,0.4330127018922193,2,0.07806825317428143,0.1154127100073046,0.24470416362308253,1.0,0.04845142439737034,0.513513513513514,0.34,0.05122685432434082,2.954573154449463,8.75921106338501,0.9030661582946777
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.185,0,0.0,0.010455131530761719,0.21622014045715332,8.106231689453125e-06,0.43703293800354004
Cholesterol Regulatory Pathway,True,34,1,0,0.0,3,1.2647058823529411,4,1.0,1.0,0.0,1,0.06897728295762802,0.24842859231106565,0.34746382107878965,1.0,0.43480850752813915,0.9999999999999996,0.05,0.013143777847290039,1.8590772151947021,0.8068630695343018,4.473604202270508
Cortical Area Development,True,5,1,0,0.0,4,2.8,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.135,0,0.0,0.008229970932006836,0.14886093139648438,2.5987625122070312e-05,0.26541805267333984
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,5,1.4,1.0,0.4898979485566356,2,0.32226608443378923,0.06438896189224705,0.8423127463863338,1.0,0.023065045992115642,0.13731931668856756,0.135,0.12589097023010254,2.761035919189453,17.70313811302185,1.2921419143676758
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.025749190599275346,0.24925816023738873,0.2799208704253215,1.0,0.4003907022749752,-0.0,0.0,0.006487846374511719,0.6495070457458496,0.19814610481262207,0.5052590370178223
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,1,2,0.09090909090909091,6,1.7272727272727273,13,3.923076923076923,4.0,2.9732535523211827,12,0.08714961822123915,0.03274161735700197,0.2331360946745562,1.0000000000000002,0.25012426035502955,0.9877712031558801,0.2,0.0825350284576416,15.711233854293823,277.4344000816345,1.8803589344024658
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.011927463676571947,0.12420127795527156,0.14057507987220447,1.0,0.1850079872204472,-8.881784197001252e-16,0.0,0.012701034545898438,1.6547949314117432,1.2075819969177246,0.600938081741333
