graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_score,stochastic_model_impact_score,optimization_state_impact_score,stochastic_state_impact_score,optimization_model_time,stochastic_model_time,optimization_state_time,stochastic_state_time
Oxidative Stress Pathway,True,19,4,1,0.05263157894736842,4,1.6842105263157894,10,1.7,2.0,0.45825756949558394,2,0.16275365898573302,0.01790830945558739,0.4250238777459408,1.0,0.6740377268385863,0.9999999999999947,0.48,0.033516883850097656,8.330475091934204,38.84012985229492,3.454274892807007
Predicting Variabilities in Cardiac Gene,True,15,4,1,0.06666666666666667,7,2.533333333333333,4,1.0,1.0,0.0,1,0.007417060270304097,0.25135135135135134,0.2574324324324324,1.0,0.18110810810810807,0.256756756756757,0.255,0.10524892807006836,2.437628984451294,8.050084829330444,2.127365827560425
Regulation of the L-arabinose operon of Escherichia coli,True,13,4,4,0.3076923076923077,3,1.3846153846153846,18,2.5555555555555554,1.0,2.910177967490843,8,0.014609451204479422,0.06160241874527589,0.07558578987150416,1.0,0.663507180650038,0.1284958427815326,0.08,0.03428196907043457,8.322692155838013,4.147101163864136,1.2849700450897217
T cell differentiation,True,23,4,4,0.17391304347826086,5,1.4782608695652173,20,2.1,2.0,0.4358898943540674,3,0.02464569048400159,0.060577152396851894,0.07250178869544478,0.9999999999999999,0.6786525160982577,0.20939779729796015,0.005,0.059442996978759766,19.94064712524414,92.574453830719,6.575338840484619
T-LGL Survival Network 2011 Reduced Network,True,18,4,0,0.0,4,2.388888888888889,3,4.0,4.0,0.0,4,0.34839873729910814,0.11246786632390746,0.8251928020565553,1.0,0.8287435732647814,1.0,0.215,0.03278398513793945,5.14266300201416,2.5176749229431152,2.8180830478668213
Trichostrongylus retortaeformis,True,26,4,1,0.038461538461538464,5,2.230769230769231,3,12.0,6.0,10.677078252031311,27,0.22060375551442585,0.37656427758816835,0.5792946530147896,1.0,0.8154937428896472,0.6234357224118376,0.035,0.07771992683410645,10.797418117523193,24.128577947616577,11.210839033126831
Arabidopsis thaliana Cell Cycle,True,14,4,0,0.0,8,4.714285714285714,5,3.4,2.0,2.727636339397171,8,0.35310400575247736,0.0205761316872428,0.9053497942386831,1.0,0.2700754458161865,0.9999999999999982,0.17,0.9927091598510742,28.475374937057495,139.2285680770874,11.136319875717163
B cell differentiation,True,22,4,5,0.22727272727272727,7,1.7727272727272727,39,1.7435897435897436,1.0,1.030756473961117,5,0.01112793395123595,0.02822085889570552,0.04376278118609407,1.0,0.27838241308793454,0.19631901840485,0.03,0.1646430492401123,43.47100210189819,207.47681212425232,3.93599796295166
Body Segmentation in Drosophila 2013,True,17,4,3,0.17647058823529413,4,1.7058823529411764,13,1.1538461538461537,1.0,0.532938710021193,3,0.04542328324566759,0.08084914182475159,0.15221318879855464,1.0,0.5405171635049686,0.47515808491418454,0.18,0.03456902503967285,8.345309972763062,5.563286066055298,3.016618013381958
Cardiac development,True,15,4,1,0.06666666666666667,7,2.533333333333333,4,1.0,1.0,0.0,1,0.01914252046753618,0.25971731448763247,0.26360424028268553,1.0,0.1945371024734983,0.47703180212014207,0.295,0.11536502838134766,2.522308111190796,7.647165060043335,2.115281105041504
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,4,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.47,0,0.0,0.018606185913085938,0.42452096939086914,6.198883056640625e-06,0.8715188503265381
Cholesterol Regulatory Pathway,True,34,4,0,0.0,3,1.2647058823529411,7,2.7142857142857144,1.0,2.1852940772540506,6,0.1219438034129315,0.13822751322751323,0.3752204585537919,0.9999999999999999,0.8714065255731918,1.0,0.21,0.03425788879394531,8.004900932312012,88.52159285545349,16.649038076400757
Cortical Area Development,True,5,4,0,0.0,4,2.8,1,1.0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.425,0,0.0,0.013751029968261719,0.2762758731842041,4.0531158447265625e-06,0.5294389724731445
Fanconi anemia and checkpoint recovery,True,15,4,0,0.0,8,4.4,5,2.4,2.0,1.4966629547095764,5,0.2816842259647293,0.026724673710379118,0.7377252952144189,1.0,0.2138999378495959,1.0000000000000018,0.34,0.2968769073486328,9.742834091186523,81.22909712791443,3.2997870445251465
Toll Pathway of Drosophila Signaling Pathway,True,11,4,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.026541746988931907,0.24668028600612868,0.2870275791624106,1.0,0.8972880490296217,-0.0,0.0,0.008805990219116211,1.2257401943206787,0.3201611042022705,1.1426689624786377
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,4,5,0.3125,6,2.875,48,1.9166666666666667,2.0,0.4930066485916347,3,0.00982443092272487,0.024076517150395778,0.040897097625329816,1.0,0.21418535620052778,0.5178100263852627,0.18,0.18175101280212402,60.905272006988525,212.0584659576416,2.7074410915374756
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,4,2,0.09090909090909091,6,1.7272727272727273,6,1.6666666666666667,1.0,0.9428090415820634,3,0.06246438395409908,0.15159798149705633,0.2607232968881413,1.0,0.46632884777123623,0.5021026072329686,0.24,0.05879402160644531,6.332350015640259,6.632235050201416,3.9928059577941895
Lac Operon,True,13,4,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.013988481465474666,0.12530217566478646,0.14585012087026591,1.0,0.5518251410153102,-0.0,0.0,0.025927066802978516,3.5015649795532227,2.060544967651367,1.4138429164886475
Mammalian Cell Cycle,True,20,4,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.016455696202531622,0.5,0.5164556962025316,1.0,0.36115189873417713,-0.0,0.0,0.06605720520019531,1.7542660236358643,2.013219118118286,2.9473330974578857
Mammalian Cell Cycle 2006,True,10,4,0,0.0,6,3.5,2,4.0,4.0,0.0,4,0.004992867332382328,0.5,0.5049928673323824,1.0,0.37985021398002866,1.0,0.415,0.07581496238708496,3.494852066040039,2.796537160873413,1.4015748500823975
Metabolic Interactions in the Gut Microbiome,True,12,4,1,0.08333333333333333,5,2.5,12,2.0,2.0,0.0,2,0.03530894883966757,0.08754512635379061,0.1299638989169675,1.0,0.5573285198555957,1.0000002538482846,0.695,0.04976701736450195,10.544202089309692,15.202205181121826,1.697417974472046
Neurotransmitter Signaling Pathway,True,16,4,0,0.0,3,1.375,2,4.0,4.0,0.0,4,0.044408651633686125,0.5,0.5444086516336861,1.0,0.9768338702254947,1.0,0.215,0.01589512825012207,1.4488260746002197,0.4555819034576416,2.884350061416626
Oxidative Stress Pathway,True,19,4,1,0.05263157894736842,4,1.6842105263157894,3,2.0,2.0,0.0,2,0.22166437085299157,0.47097378277153557,0.5084269662921348,1.0,0.8167275280898879,0.5290262172284637,0.04,0.023784160614013672,2.7726449966430664,1.3433949947357178,3.5300989151000977
Predicting Variabilities in Cardiac Gene,True,15,4,1,0.06666666666666667,7,2.533333333333333,3,2.0,2.0,0.0,2,0.2293144979307629,0.45314787701317716,0.5344070278184481,1.0,0.2823279648609078,0.46559297218155127,0.04,0.10944104194641113,3.566329002380371,5.183879137039185,2.061002016067505
Regulation of the L-arabinose operon of Escherichia coli,True,13,4,4,0.3076923076923077,3,1.3846153846153846,21,1.4761904761904763,1.0,1.051939144494025,4,0.022569076744765878,0.05598320503848846,0.07837648705388384,0.9999999999999999,0.630220433869839,0.08397481630350256,0.025,0.02581501007080078,9.218517065048218,6.193572998046875,1.449512004852295
T-LGL Survival Network 2011 Reduced Network,True,18,4,0,0.0,4,2.388888888888889,3,4.0,4.0,0.0,4,0.20688809188167964,0.46186186186186184,0.4966966966966967,1.0,0.6793783783783783,0.9999999999999982,0.565,0.03243613243103027,5.205111980438232,2.697474956512451,3.0671629905700684
