graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_scores,stochastic_model_impact_scores,optimization_model_time,stochastic_model_time
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.015189873417721517,0.5,0.5151898734177215,"[1.0, 1.0, 0.5151898734177215, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5151898734177215, 0.5151898734177215, 1.0, 1.0, 0.5151898734177215, 1.0, 0.5151898734177215, 0.5151898734177215, nan]","[0.03, 0.08, 0.5015189873417721, 0.235, 0.13439240506329114, 0.485, 0.25772784810126587, 0.045, 0.12, 0.16, 0.115, 0.500303797468355, 0.2539430379746832, 0.03, 0.22196835443037968, 0.022575949367088604, 0.48, 0.5000000000000001, 0.017272151898734177, nan]",0.1844959259033203,18.06095600128174
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,4,1.5,1.5,0.5,2,0.12043609573916257,0.24720670391061456,0.3812849162011173,"[0.7402234636871509, 1.0, 1.0000000000000002, 0.7402234636871509, 1.0000000000000002, 0.505586592178771, 0.7402234636871509, 0.6410614525139665, 0.505586592178771, 1.0000000000000002]","[0.32455307262569816, 0.30500000000000005, 0.633589385474862, 0.023896648044692742, 0.08208100558659216, 0.4987150837988825, 0.03, 0.03381983240223463, 0.04094273743016759, 0.08039106145251397]",0.20819902420043945,17.703205823898315
Metabolic Interactions in the Gut Microbiome,True,12,1,1,0.08333333333333333,5,2.5,24,2.6666666666666665,2.0,1.4907119849998598,6,0.04077380433873676,0.026929982046678638,0.1355475763016158,"[1.0, 0.2746858168761221, 1.0, 0.5098743267504489, 1.0, 0.9999999999999998, 0.9371633752244165, 1.0, 0.5098743267504489, 0.9371633752244165, 0.5026929982046678, nan]","[0.152737881508079, 0.064605026929982, 0.1558527827648115, 0.4999012567324955, 0.9999999999999999, 0.42237432675044945, 0.17228904847396775, 0.9999999999999999, 0.11085727109515255, 0.1532585278276481, 0.5, nan]",0.8875160217285156,166.4683861732483
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,4,2.5,2.5,1.5,4,0.024531327389609198,0.24520985401459855,0.28604014598540145,"[0.9999999999999999, 0.9999999999999999, 0.5177919708029197, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.5447080291970803, 1.0, 0.9999999999999999, 0.9999999999999999, 0.5447080291970803, 0.9999999999999999, 1.0, 0.9999999999999999, 1.0, 0.5177919708029197]","[0.7791833941605837, 0.7427600364963499, 0.24920392335766453, 0.4699999999999999, 0.8065009124087581, 0.7678010948905107, 0.36983576642335797, 0.6562545620437965, 0.7632481751824812, 0.565, 0.5017883211678833, 0.7609717153284669, 0.368453467153285, 0.7723540145985391, 0.38483576642335793, 0.5005337591240875]",0.18184590339660645,28.97599697113037
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,3,1.0,1.0,0.0,1,0.22458216512203752,0.44034917555771097,0.5387972841901066,"[0.5387972841901066, 0.5387972841901066, 0.5387972841901066, 0.5387972841901066, 1.0, 0.5387972841901066, 0.5387972841901066, 1.0, 1.0, 0.5387972841901066, 0.5387972841901066, 0.5387972841901066, 0.5387972841901066, 0.5387972841901066, 0.559650824442289, 1.0, 1.0, 0.5387972841901066, nan]","[0.49612027158098937, 0.4949563530552865, 0.5031037827352086, 0.27267216294859364, 0.13, 0.21844810863239567, 0.23230601357904931, 0.485, 0.505, 0.26230601357904954, 0.49612027158098904, 0.06922405431619792, 0.11103782735208538, 0.4988360814742968, 0.10917555771096021, 0.415, 0.23153006789524738, 0.4965082444228901, nan]",0.12297892570495605,19.86194610595703
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,3.0,3.0,1.0,4,0.005830903790087438,0.5,0.5058309037900874,"[1.0, 0.5058309037900874, 1.0, 1.0, 0.5058309037900874, 1.0, 0.5058309037900874, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5058309037900874, nan]","[1.0, 0.06470845481049563, 0.26965014577259483, 0.505, 0.500116618075802, 1.0, 0.4999416909620994, 0.22593294460641386, 0.29346209912536414, 1.0, 0.555, 0.05017492711370262, 0.007587463556851312, 0.49947521865889216, nan]",0.8451571464538574,23.998039960861206
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,18,2.5555555555555554,1.0,2.910177967490843,8,0.012486167579971397,0.05719298245614035,0.07578947368421053,"[0.5319298245614035, 0.3880701754385965, 0.7621052631578947, 0.5003508771929824, 0.7824561403508771, 0.8680701754385965, 0.4603508771929824, 0.7824561403508771, 0.7936842105263158, nan, nan, nan, nan]","[0.2978245614035088, 0.19789122807017548, 0.5470350877192985, 0.4999719298245612, 0.2760421052631577, 0.280540350877193, 0.13966315789473688, 0.5730140350877183, 0.1481964912280704, nan, nan, nan, nan]",0.3530290126800537,73.11197805404663
T cell differentiation,True,23,1,4,0.17391304347826086,5,1.4782608695652173,16,1.5,1.5,0.5,2,0.008572451269659442,0.06169598319768968,0.07876082961407194,"[1.0, 1.0, 1.0, 0.878183250196902, 1.0, 1.0, 0.5248096613284328, 0.5266474140194277, 1.0, 1.0, 0.5038067734313468, 1.0, 0.5287477028091362, 1.0, 0.741139406668417, 0.5266474140194276, 0.5266474140194276, 0.5266474140194276, 0.7411394066684169, nan, nan, nan, nan]","[0.723088737201364, 0.19133237070097145, 0.18453006038330277, 0.03676292990286167, 0.7988251509582563, 0.4549999999999999, 0.499255710160147, 0.4973352585980575, 0.2421002887897086, 0.5249999999999999, 0.5000761354686272, 0.7538566552901022, 0.2635626148595432, 0.3778419532685742, 0.3273969545812551, 0.37826069834602244, 0.22579942242058285, 0.21946705171961142, 0.6478353898661073, nan, nan, nan, nan]",0.797173023223877,157.06677913665771
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,3,3.6666666666666665,4.0,0.4714045207910317,4,0.33562240651717573,0.13193116634799235,0.8062460165710643,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.38587635436583834, 0.585, 0.7134990439770558, 0.3604365838113451, 0.6614053537284899, 0.772530274059911, 0.48, 0.5, 0.20693753983428936, 0.7215615041427664, 0.6454365838113452, 0.7241236456341624, 0.6714053537284898, 0.18790630975143396, 0.4956883365200762, 0.5373135755258123, 0.4568546845124283, 0.3845028680688337]",0.42003488540649414,69.59394407272339
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,9,2.4444444444444446,2.0,1.640535895581489,7,0.025211248887187596,0.12032212221695879,0.13358597820937945,"[0.8564661297963051, 0.7418285172903837, 1.0, 0.9478919943154903, 0.7418285172903837, 0.7418285172903837, 0.8564661297963051, 0.7418285172903838, 0.6480341070582661, 0.5333964945523448, 0.7460918995736617, 1.0, 0.7418285172903837, 0.6101373756513501, nan, nan, nan]","[0.18099242065371857, 0.4733988630980578, 0.11341544291804824, 0.3922809095215534, 0.5145097110374232, 0.5072548555187116, 0.18112742775935556, 0.24241354808147844, 0.142823306489815, 0.36550923732828017, 0.2516058739933672, 0.7834343912837534, 0.483072003789673, 0.2152108005684511, nan, nan, nan]",0.4648709297180176,80.48176598548889
Budding Yeast Cell Cycle,True,20,1,4,0.2,6,2.1,23,2.217391304347826,1.0,2.3766348467332956,8,0.026111759546322076,0.05789473684210526,0.08157894736842106,"[0.5097744360902255, 1.0, 0.5398496240601504, 1.0, 1.0, 0.9999999999999999, 0.7150375939849624, 0.9999999999999999, 0.6146616541353382, 0.7150375939849624, 0.6466165413533834, 1.0, 0.5270676691729324, 0.9999999999999999, 0.5398496240601504, 1.0, nan, nan, nan, nan]","[0.5002932330827068, 0.6601879699248133, 0.23117481203007523, 0.2942293233082706, 0.6380263157894752, 0.09795676691729324, 0.4445338345864661, 0.1141522556390977, 0.14252819548872184, 0.6365469924812008, 0.03503571428571429, 0.3875338345864667, 0.3237218045112782, 0.21701691729323294, 0.05996052631578947, 0.39829887218045107, nan, nan, nan, nan]",1.596191167831421,275.0872371196747
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.005923344947735165,0.5,0.5059233449477352,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5059233449477352, 0.5059233449477352, 0.5059233449477352, 1.0, 0.5059233449477352, nan]","[0.54, 1.0, 1.0, 0.04241114982578397, 0.24711498257839723, 0.59, 0.17600696864111498, 0.07494076655052265, 0.019999999999999997, 0.5000592334494776, 0.5001184668989547, 0.20377351916376288, 1.0, 0.5002369337979095, nan]",0.33243894577026367,16.417280912399292
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.255, 0.25, 0.53, 0.04, 0.22, 0.25, 0.475, 0.065, 0.49]",0.030294179916381836,1.8115460872650146
Cholesterol Regulatory Pathway,True,34,1,0,0.0,3,1.2647058823529411,2,2.0,2.0,0.0,2,0.047577854671280284,0.5,0.5475778546712803,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5475778546712803, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5475778546712803, 1.0, 1.0, 1.0]","[0.56, 0.485, 0.51, 0.505, 0.495, 0.26, 0.51, 0.5014273356401385, 0.52, 0.2720285467128026, 0.46, 0.52, 0.49, 0.535, 0.615, 0.23, 0.515, 0.475, 0.55, 0.485, 0.25, 0.55, 0.53, 0.525, 0.53, 0.24, 0.51, 0.51, 0.46, 0.475, 0.13214532871972315, 0.495, 1.0, 0.5]",0.3223421573638916,58.866575956344604
Cortical Area Development,True,5,1,0,0.0,4,2.8,2,1.5,1.5,0.5,2,0.15625,0.5,0.65625,"[1.0, 0.65625, 1.0, 0.65625, 0.65625]","[0.305, 0.3390625, 0.16765625, 0.08765625, 0.1578125]",0.024286985397338867,2.1055991649627686
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,3,3.6666666666666665,2.0,3.091206165165235,8,0.4257370144703047,0.06029506093649775,0.9345734445157152,"[1.0, 1.0, 0.994868505452213, 1.0, 0.9345734445157152, 0.994868505452213, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9345734445157152, 0.994868505452213, 1.0]","[0.028389993585631816, 0.2460840282232198, 0.6523797305965374, 0.28937139191789585, 0.08067030147530467, 0.31215843489416256, 0.44894804361770374, 0.4782007697241825, 0.18081462475946103, 0.5486914688903145, 0.3123123797305962, 0.2543329057087876, 0.20465362411802412, 0.08265875561257216, 0.04333867864015395]",1.1838579177856445,68.35151505470276
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.017427097647269463,0.24901574803149606,0.2706692913385827,"[0.5019685039370079, 0.7362204724409449, 0.765748031496063, 0.5019685039370079, 0.5019685039370079, 0.5019685039370079, 0.5019685039370079, 0.7362204724409449, 0.7362204724409449, nan, nan]","[0.5000787401574803, 0.4929133858267716, 0.2509891732283457, 0.5001574803149605, 0.4997637795275591, 0.5000000000000001, 0.5001574803149605, 0.528346456692914, 0.24972440944881885, nan, nan]",0.04066801071166992,6.2176268100738525
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,1,2,0.09090909090909091,6,1.7272727272727273,5,8.0,8.0,0.0,8,0.07504047430754393,0.22655634357762017,0.2647754137115839,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, nan, nan]","[0.09530732860520094, 0.8756481481481483, 0.8541213553979506, 0.8344523246650902, 0.8295350669818751, 0.7235421591804574, 1.0, 0.8360914105594951, 1.0, 1.0, 1.0, 0.8624192277383771, 1.0, 1.0, 0.41443853427895994, 1.0, 0.849190307328605, 1.0, 1.0, 0.12910362490149727, nan, nan]",1.4140501022338867,161.37628388404846
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.00906153487124717,0.12559055118110235,0.13858267716535433,"[1.0, 0.5055118110236221, 0.7314960629921259, 0.268503937007874, 0.5055118110236221, 0.5055118110236221, 0.38188976377952755, 0.5055118110236221, 1.0, 1.0, nan, nan, nan]","[0.25999999999999995, 0.4993385826771653, 0.15620472440944877, 0.12250393700787415, 0.246409448818898, 0.5002755905511812, 0.060897637795275614, 0.4997244094488189, 0.12409448818897656, 0.24940551181102338, nan, nan, nan]",0.11416387557983398,18.881514072418213
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,2.0,2.0,1.0,3,0.011964735516372782,0.5,0.5119647355163728,"[0.5119647355163728, 0.5119647355163728, 0.5119647355163728, 1.0, 1.0, 1.0, 0.5119647355163728, 0.5119647355163728, 1.0, 1.0, 1.0, 0.5119647355163728, 1.0, 0.5119647355163728, 0.5119647355163728, 0.5119647355163728, 1.0, 0.5119647355163728, 1.0, nan]","[0.04583753148614609, 0.20811083123425683, 0.4995214105793451, 0.38531171284634746, 0.26287153652392936, 0.48, 0.22767947103274558, 0.12971347607052888, 0.13, 0.16, 0.13, 0.49976070528967254, 0.23339735516372795, 0.11643576826196471, 0.2622008816120907, 0.04, 0.5, 0.5011964735516372, 0.03803841309823678, nan]",0.3177671432495117,34.09016299247742
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,6,3.3333333333333335,2.0,1.8856180831641267,6,0.2159847983228819,0.03357142857142857,0.5671428571428572,"[1.0, 0.9942857142857143, 0.9942857142857143, 1.0, 0.9942857142857143, 1.0, 0.9942857142857143, 0.9942857142857143, 1.0, 0.9942857142857143]","[0.24269285714285704, 0.7486357142857137, 0.509885714285714, 0.06257857142857141, 0.1244928571428572, 1.0, 0.06472857142857143, 0.1796214285714285, 0.18254285714285706, 0.22839285714285695]",0.36733102798461914,48.410995960235596
Metabolic Interactions in the Gut Microbiome,True,12,1,1,0.08333333333333333,5,2.5,22,3.0,3.0,1.0,4,0.0407169446020145,0.021758050478677113,0.12619669277632725,"[1.0, 0.13838120104438645, 1.0, 0.5369886858137511, 0.5004351610095735, 1.0, 1.0, 0.5065274151436032, 0.5822454308093996, 1.0, 1.0, nan]","[0.2503655352480417, 0.03342906875543952, 0.2384334203655352, 0.49704090513489974, 0.49997824194952123, 0.5, 0.23966057441253258, 0.5001305483028722, 0.09596170583115753, 0.293616187989556, 1.0, nan]",0.8994519710540771,166.38679194450378
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,20,3.5,5.0,1.857417562100671,5,0.059159659954969766,0.02423954372623574,0.22385931558935362,"[1.0, 1.0, 0.5399239543726236, 1.0, 0.8692965779467681, 1.0, 0.4738593155893536, 1.0, 0.8692965779467681, 1.0, 0.5261406844106464, 0.8692965779467681, 1.0, 0.8692965779467681, 0.8692965779467681, 0.5399239543726236]","[0.6637072243346013, 0.525, 0.154287072243346, 0.6774334600760461, 0.6559125475285182, 0.6774334600760463, 0.3400522813688206, 0.31057984790874543, 0.6837452471482895, 0.6705703422053237, 0.49947718631178717, 0.6303992395437278, 0.3802328897338406, 0.6164828897338418, 0.3099857414448669, 0.5011977186311788]",1.0940830707550049,192.20139503479004
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,5,1.4,1.0,0.4898979485566356,2,0.11773739273751645,0.2207670720299345,0.3362956033676333,"[0.539756782039289, 0.539756782039289, 0.539756782039289, 1.0, 0.5238540692235734, 0.9840972871842844, 0.5238540692235734, 0.539756782039289, 0.539756782039289, 0.539756782039289, 0.539756782039289, 0.539756782039289, 0.539756782039289, 0.539756782039289, 0.539756782039289, 0.539756782039289, 1.0, 0.539756782039289, nan]","[0.4960243217960709, 0.5027829747427504, 0.5019878391019645, 0.23340972871842844, 0.19065014031805425, 0.3437885874649203, 0.3104724041159961, 0.4968194574368568, 0.5047708138447149, 0.3367726847521045, 0.5019878391019645, 0.07389616463985033, 0.13420252572497673, 0.5007951356407857, 0.13300748362956047, 0.5031805425631434, 0.3340785781103831, 0.4948316183348922, nan]",0.2247631549835205,41.14663910865784
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.018819188191881914,0.5,0.5188191881918819,"[1.0, 1.0, 1.0, 1.0, 0.5188191881918819, 1.0, 0.5188191881918819, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5188191881918819, nan]","[1.0, 0.06537638376383764, 0.2727822878228783, 0.535, 0.49924723247232455, 1.0, 0.5007527675276752, 0.22146494464944652, 0.16966420664206638, 1.0, 1.0, 0.035, 0.020188191881918817, 0.5007527675276752, nan]",0.8200578689575195,16.940845012664795
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,22,2.727272727272727,1.0,2.6829735569770374,8,0.020742400452119416,0.049266247379454925,0.07058001397624039,"[0.7051013277428372, 0.39762403913347305, 0.8812019566736549, 0.5164220824598182, 0.48707197763801535, 0.39762403913347305, 0.7421383647798744, 0.8148148148148149, 0.5856044723969253, nan, nan, nan, nan]","[0.30096436058700177, 0.18549965059399032, 0.5979699510831584, 0.5003284416491964, 0.3039447938504541, 0.2982180293501053, 0.16200559049615657, 0.5957896575821103, 0.15294549266247362, nan, nan, nan, nan]",0.49136900901794434,76.63447523117065
T cell differentiation,True,23,1,4,0.17391304347826086,5,1.4782608695652173,28,1.1428571428571428,1.0,0.3499271061118826,2,0.024152461695821064,0.03426832495369145,0.0878539296110082,"[0.8541942312781159, 0.9838581635353268, 0.8703360677427892, 0.5302990209050014, 0.8541942312781159, 0.8859486636676368, 0.5234188938872717, 0.5424715533209844, 0.7811590367822175, 0.5234188938872718, 0.5088647790420746, 0.8541942312781159, 0.5234188938872718, 0.4416512304842551, 0.5178618682191056, 0.562318073564435, 1.0, 0.5779306694892828, 0.5739613654405928, nan, nan, nan, nan]","[0.4858322307488753, 0.14058878010055575, 0.1470322836729292, 0.028949457528446666, 0.45395474993384505, 0.4699920613919027, 0.5009367557554912, 0.5059460174649376, 0.2526051865572899, 0.5023418893887271, 0.5004432389521036, 0.48937417306165654, 0.27490076739878366, 0.2544297433183375, 0.24663932257210927, 0.23331304577930642, 0.25594998676898656, 0.25744376819264414, 0.5051600952632976, nan, nan, nan, nan]",1.053858995437622,224.5189881324768
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,2,3.5,3.5,0.5,4,0.4168173598553345,0.5,0.9168173598553345,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.4721066907775767, 0.465, 0.4791229656419535, 0.28622965641952974, 0.485, 0.44, 0.4816636528028932, 0.48332730560578663, 0.11499095840867991, 0.565, 0.53, 0.4991229656419533, 0.6053887884267634, 0.15123869801084996, 0.5891500904159134, 0.5312206148282099, 0.5657956600361668, 0.5008499095840864]",0.3059990406036377,41.12169408798218
