graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_scores,stochastic_model_impact_scores,optimization_model_addition_impact_scores,stochastic_model_addition_impact_scores,optimization_state_impact_scores,stochastic_state_impact_scores,optimization_model_time,stochastic_model_time,optimization_model_addition_time,stochastic_model_addition_time,optimization_state_time,stochastic_state_time
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,93,2.0,2.0,0.0,2,0.007636047841631606,0.009283819628647215,0.04111405835543767,"[0.8342175066312997, 0.9999999999999999, 0.683023872679045, 0.7201591511936339, 0.8720159151193635, 0.6584880636604774, 0.9999999999999999, 0.32625994694960214, 0.9999999999999999, 0.4144562334217507, 0.2891246684350133, nan, nan, nan, nan, nan]","[0.1010809018567628, 0.27683023872679174, 0.07419098143235967, 0.11494694960212232, 0.0838262599469485, 0.08924403183023755, 0.4688660477453758, 0.08161140583554281, 0.18334880636605, 0.055769230769230085, 0.09647877984084825, nan, nan, nan, nan, nan]","[1.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, -0.0, -0.0, nan, nan, nan, nan, nan]","[0.1733333333333409, 0.7834408602150528, 0.2079569892473222, 0.15258064516129619, 0.23784946236560423, 0.19043010752689069, 0.3864516129032288, 0.1741935483871044, 0.18924731182796584, 0.07838709677419349, 0.14236559139785449, nan, nan, nan, nan, nan]","[0.38726790450928394, 0.0, 0.07692307692307693, 0.0649867374005305, 0.011273209549071617, 0.00596816976127321, 0.38726790450928394, 0.126657824933687, 0.0, 0.6226790450928381, 0.4244031830238728, nan, nan, nan, nan, nan]","[0.2, 0.0, 0.05, 0.41, 0.0, 0.01, 0.37, 0.16, 0.0, 0.66, 0.38, nan, nan, nan, nan, nan]",3.7572739124298096,3594.025203227997,20.038223028182983,3586.785089969635,957.6408340930939,4.794096946716309
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,2,1.0,1.0,0.0,1,0.05514705882352944,0.5,0.5551470588235294,"[0.5551470588235294, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5551470588235294]","[0.1511029411764706, 0.39, 0.19, 0.1, 0.34, 0.26, 0.22, 0.3, 0.05, 0.26, 0.27, 0.31, 0.25, 0.07, 0.18, 0.28, 0.29, 0.1611029411764706]","[-0.0, 0.06666666666666667, -0.0, 0.13333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, -0.0]","[0.0, 0.23, 0.61, 0.51, 0.21, 0.29, 0.36, 0.22, 0.17, 0.26, 0.24, 0.22, 0.4, 0.17, 0.15, 0.25, 0.3, 0.14]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.17502999305725098,6101.352989912033,17.771145820617676,5711.5565969944,13.045734167098999,8.335002899169922
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.010978788687773198,0.2495019920318725,0.26195219123505975,"[0.500996015936255, 0.7400398406374502, 0.26195219123505975, 0.500996015936255, 0.500996015936255, 0.500996015936255, 0.500996015936255, 0.7400398406374502, 0.7400398406374502, nan, nan]","[0.49984063745020035, 0.5144023904382484, 0.2517729083665339, 0.5000398406374515, 0.5000000000000012, 0.5000000000000012, 0.5000199203187263, 0.5192031872509977, 0.269601593625498, nan, nan]","[0.06666666666666667, 0.1, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.1, 0.1, nan, nan]","[0.5, 0.5, 0.25, 0.5, 0.5, 0.5, 0.5, 0.515, 0.215, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]",0.053542137145996094,817.7849009037018,3.7332301139831543,835.9985039234161,2.3554039001464844,1.5021140575408936
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,21,2.0476190476190474,2.0,0.8984743935292003,3,0.04726155259091384,0.04547521600727603,0.14370168258299226,"[0.7426102773988177, 0.7889949977262393, 0.5029558890404728, 0.5434288312869486, 0.7462482946793998, 0.7462482946793998, 0.39972714870395637, 1.0, 0.7889949977262392, 1.0, 0.7562528422010004, 0.9886311959981811, 0.7462482946793998, 0.5034106412005457, nan, nan, nan]","[0.20455661664392777, 0.6157980900409253, 0.09665757162346539, 0.4098317417007712, 0.5028967712596618, 0.47672578444747526, 0.21718053660754774, 0.301236925875396, 0.2423601637107761, 0.43058663028649236, 0.25613915416098054, 0.45510231923601535, 0.4974306502955876, 0.23148703956343653, nan, nan, nan]","[0.3666666666666667, 0.30000000000000004, 0.2, 0.33333333333333337, 0.30000000000000004, 0.23333333333333334, 0.2, 0.30000000000000004, 0.26666666666666666, 0.33333333333333337, 0.30000000000000004, 0.3666666666666667, 0.23333333333333334, 0.3666666666666667, nan, nan, nan]","[0.25904761904761825, 0.6904761904762157, 0.18999999999999942, 0.4723809523809621, 0.4338095238095308, 0.36714285714285944, 0.17619047619047568, 0.4133333333333389, 0.17523809523809472, 0.46380952380953294, 0.23380952380952308, 0.5185714285714416, 0.33809523809523834, 0.1923809523809518, nan, nan, nan]","[0.0, 0.0, 0.11778080945884495, 0.0, 0.0, 0.0, 0.3960891314233743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3960891314233743, nan, nan, nan]","[0.07, 0.0, 0.37, 0.0, 0.11, 0.11, 0.38, 0.0, 0.42, 0.0, 0.08, 0.0, 0.07, 0.4, nan, nan, nan]",0.880141019821167,4462.038094043732,124.08165502548218,4751.75691986084,122.51533913612366,7.992798805236816
BT474 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,64,2.0,2.0,0.0,2,0.008612723719298316,0.01443298969072165,0.04261168384879725,"[1.0, 1.0, 0.1972508591065292, 0.786254295532646, 1.0, 0.7154639175257732, 0.5058419243986254, 0.5017182130584191, 0.3237113402061855, 0.7154639175257732, 1.0, nan, nan, nan, nan, nan]","[0.11226116838487937, 0.2165635738831608, 0.017951890034364232, 0.10007560137457014, 0.21264604810996496, 0.0412233676975944, 0.03668041237113393, 0.06055670103092767, 0.08528522336769732, 0.030749140893470715, 0.1489003436426112, nan, nan, nan, nan, nan]","[1.0, 0.8333333333333333, -0.0, 0.06666666666666667, -0.0, -0.0, -0.0, 0.1, -0.0, -0.0, 0.16666666666666669, nan, nan, nan, nan, nan]","[0.17140625, 0.27421875, 0.059375, 0.16890625, 0.7434375, 0.08484375, 0.06875, 0.18453125, 0.10328125, 0.060625, 0.18703125, nan, nan, nan, nan, nan]","[0.2742268041237113, 0.2742268041237113, 0.088659793814433, 0.03505154639175258, 0.0, 0.0, 0.3800687285223367, 0.0, 0.3340206185567011, 0.14364261168384881, 0.0, nan, nan, nan, nan, nan]","[0.25, 0.13, 0.08, 0.05, 0.0, 0.08, 0.41, 0.0, 0.49, 0.2, 0.0, nan, nan, nan, nan, nan]",3.217134952545166,3723.782087087631,70.02493405342102,3650.647552013397,1162.5564830303192,7.42812705039978
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,3.0,3.0,1.0,4,0.013908205841446475,0.5,0.5139082058414465,"[1.0, 1.0, 1.0, 1.0, 0.5139082058414465, 1.0, 1.0, 1.0, 0.5139082058414465, 0.5139082058414465, 0.5139082058414465, 1.0, 1.0, 1.0, nan]","[0.51, 1.0, 1.0, 0.0454172461752434, 0.2683310152990265, 0.45, 0.10597357440890125, 0.07, 0.02972183588317107, 0.5016689847009735, 0.5013908205841446, 0.2744506258692628, 1.0, 0.49916550764951323, nan]","[-0.0, -0.0, 0.06666666666666667, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, nan]","[0.43, 1.0, 1.0, 0.035, 0.325, 0.55, 0.205, 0.06, 0.02, 0.5, 0.5, 0.305, 1.0, 0.5, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",0.44463109970092773,3574.9888269901276,44.23959398269653,3501.9149498939514,46.834131956100464,5.539275884628296
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.27, 0.3, 0.45, 0.07, 0.25, 0.3, 0.47, 0.03, 0.43]","[0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333]","[0.25, 0.24, 0.9, 0.12, 0.21, 0.25, 1.0, 0.34, 0.48]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.04036903381347656,960.2073891162872,4.861910104751587,966.0406808853149,1.0967254638671875e-05,1.924881935119629
Cortical Area Development,True,5,1,0,0.0,4,2.8,2,1.0,1.0,0.0,1,0.375,0.5,0.875,"[1.0, 0.875, 1.0, 0.875, 0.875]","[0.2125, 0.28125, 0.13125, 0.065, 0.19]","[0.03333333333333333, 0.03333333333333333, -0.0, 0.03333333333333333, 0.03333333333333333]","[0.11, 0.22, 0.2, 0.05, 0.125]","[0.0, 0.0, 0.125, 0.125, 0.0]","[0.1, 0.0, 0.07, 0.14, 0.0]",0.10130500793457031,318.0041460990906,3.572427988052368,318.09477496147156,1.5783309936523438,0.621251106262207
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,2,5.0,5.0,3.0,8,0.1554140127388535,0.5,0.6554140127388535,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6554140127388535, 1.0, 1.0]","[0.03310828025477707, 0.16142038216560514, 0.49081528662420354, 0.26074522292993624, 0.036554140127388536, 0.24385350318471324, 0.6300700636942672, 0.5839235668789804, 0.16142038216560514, 0.52, 0.24729936305732475, 0.3725031847133755, 0.09932484076433122, 0.19831210191082804, 0.026554140127388534]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.03333333333333333, -0.0, -0.0, -0.0, -0.0, -0.0]","[0.015, 0.165, 0.5, 0.205, 0.035, 0.15, 0.56, 0.35, 0.195, 0.39, 0.285, 0.33, 0.125, 0.045, 0.0]","[0.0, 0.3445859872611465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.45, 0.21, 0.31, 0.18, 0.24, 0.14, 0.19, 0.25, 0.09, 0.48, 0.08, 0.1, 0.43, 0.59, 0.23]",1.6927449703216553,6414.910682916641,136.00865817070007,6586.595606803894,140.66450214385986,9.46412992477417
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,74,1.2162162162162162,1.0,0.4116634111277789,2,0.009369880694788928,0.01084010840108401,0.03590785907859079,"[0.5040650406504066, 1.0, 0.603658536585366, 0.6097560975609757, 0.5094850948509486, 0.603658536585366, 0.27303523035230354, 1.0, 0.16260162601626016, 0.603658536585366, 0.9112466124661247, nan, nan, nan, nan, nan]","[0.046205962059620444, 0.2870460704607067, 0.06686314363143601, 0.13470189701896904, 0.03378048780487799, 0.03333333333333328, 0.04297425474254734, 0.23628048780487887, 0.026693766937669335, 0.07983062330623274, 0.05172086720867191, nan, nan, nan, nan, nan]","[0.5, 1.0, 0.8666666666666666, 1.0, 1.0, 1.0, 0.5333333333333333, 1.0, 0.8666666666666666, 1.0, 0.2, nan, nan, nan, nan, nan]","[0.08135135135135049, 0.5182432432432644, 0.11351351351351392, 0.16094594594594805, 0.08216216216216134, 0.08324324324324246, 0.08999999999999948, 0.5448648648648906, 0.055405405405405166, 0.12527027027027113, 0.10891891891891914, nan, nan, nan, nan, nan]","[0.3285907859078591, 0.10094850948509485, 0.15447154471544716, 0.5155826558265582, 0.0, 0.0, 0.1897018970189702, 0.0, 0.2845528455284553, 0.13414634146341464, 0.0, nan, nan, nan, nan, nan]","[0.33, 0.03, 0.24, 0.55, 0.0, 0.0, 0.25, 0.0, 0.26, 0.16, 0.0, nan, nan, nan, nan, nan]",2.2434139251708984,3612.597655057907,1448.3337528705597,4808.570722103119,1294.35351395607,6.819807052612305
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.011833105656471924,0.12311955661124308,0.1417260490894695,"[0.8717339667458432, 1.0, 0.8717339667458432, 0.5209817893903405, 1.0, 1.0, 0.6563737133808393, 0.5209817893903405, 0.47901821060965954, 0.515439429928741, nan, nan, nan]","[0.22793349168646068, 0.4299999999999995, 0.113895486935867, 0.12169437846397471, 0.22874109263657944, 0.4799999999999995, 0.06216152019002372, 0.503357086302454, 0.1345288994457641, 0.26019002375296885, nan, nan, nan]","[0.2, 0.26666666666666666, 0.16666666666666669, 0.06666666666666667, 0.2, 0.26666666666666666, 0.03333333333333333, 0.13333333333333333, 0.13333333333333333, 0.2, nan, nan, nan]","[0.245, 0.54, 0.4875, 0.25, 0.275, 0.53, 0.06375, 0.695, 0.25625, 0.6125, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]",0.13829708099365234,1569.5231261253357,61.655821084976196,1655.6698298454285,17.716354846954346,2.717207193374634
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.007722007722007707,0.5,0.5077220077220077,"[1.0, 1.0, 0.5077220077220077, 1.0, 1.0, 1.0, 0.5077220077220077, 1.0, 1.0, 1.0, 1.0, 0.5077220077220077, 0.5077220077220077, 1.0, 0.5077220077220077, 0.5077220077220077, 1.0, 0.5077220077220077, 0.5077220077220077, nan]","[0.04, 0.14, 0.49969111969111973, 0.24, 0.06, 0.56, 0.26584942084942087, 0.1, 0.17, 0.11, 0.11, 0.4990733590733589, 0.2196911196911197, 0.02, 0.2606177606177606, 0.02507722007722008, 0.49, 0.5001544401544402, 0.030308880308880307, nan]","[0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, nan]","[0.04, 0.06, 0.5, 0.21, 0.16, 0.56, 0.26, 0.06, 0.08, 0.17, 0.14, 0.5, 0.38, 0.06, 0.23, 0.155, 0.5, 0.5, 0.055, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",0.19356203079223633,7156.196082115173,34.65945601463318,7189.793802976608,27.54421305656433,9.508924007415771
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,8,1.5,1.5,0.5,2,0.1359150970668318,0.0670391061452514,0.35893854748603354,"[1.0, 0.98463687150838, 0.98463687150838, 0.9036312849162011, 1.0, 0.5013966480446927, 0.8840782122905029, 0.9916201117318435, 0.6312849162011174, 1.0]","[0.3168715083798886, 0.25815642458100535, 0.6292039106145253, 0.01350558659217877, 0.09438547486033512, 0.49977653631284874, 0.02301675977653632, 0.04164804469273744, 0.03451117318435756, 0.10844972067039098]","[0.03333333333333333, 0.1, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, -0.0, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667]","[0.1725, 0.37375, 0.1325, 0.02, 0.04375, 0.0, 0.01875, 0.01875, 0.06375, 0.105]","[0.9846368715083798, 0.0, 0.2723463687150838, 0.08100558659217877, 0.2723463687150838, 1.0, 0.2723463687150838, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.29, 0.33, 0.25, 1.0, 0.29, 0.0, 0.0, 0.1]",0.4188990592956543,1640.789097070694,23.55671501159668,1764.4202768802643,80.83620190620422,3.0451221466064453
Metabolic Interactions in the Gut Microbiome,True,12,1,1,0.08333333333333333,5,2.5,28,2.5714285714285716,2.0,1.3997084244475302,6,0.02260175956434847,0.02561837455830389,0.08480565371024736,"[0.8666077738515902, 0.234982332155477, 0.8666077738515902, 0.525618374558304, 0.5017667844522968, 0.6863957597173145, 1.0000000000000002, 1.0, 0.525618374558304, 1.0000000000000002, 0.5159010600706714, nan]","[0.1054681978798589, 0.03946113074204951, 0.11595406360424068, 0.499999999999995, 0.5002826855123631, 0.3385247349823274, 0.10747349823321586, 1.0000000000000047, 0.1194876325088343, 0.10070671378091899, 0.4996819787985825, nan]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.26666666666666666, -0.0, -0.0, -0.0, nan]","[0.1257142857142865, 0.07857142857142839, 0.08142857142857127, 0.49999999999999184, 0.0, 0.6085714285714173, 0.03571428571428568, 0.7142857142857147, 0.3624999999999957, 0.10714285714285753, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 1.0000000000000002, 0.18021201413427562, 0.5159010600706714, 0.3136042402826855, 0.0, 0.18021201413427562, 0.431095406360424, nan]","[0.41, 0.0, 0.49, 0.0, 1.0, 0.21, 0.69, 0.32, 0.0, 0.04, 1.0, nan]",1.124014139175415,2083.0986609458923,14.585644006729126,2206.669347047806,173.67215013504028,3.592181921005249
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,4,2.0,2.0,0.0,2,0.018545914263119568,0.2530443253774963,0.270823185582075,"[1.0, 1.0, 0.5338528981977594, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5338528981977594]","[0.4699999999999989, 0.7064685825621025, 0.18393083292742318, 0.5299999999999985, 0.7469556746225026, 0.7216512420847525, 0.49975645396979906, 0.30408670238675106, 0.7469556746225023, 0.5299999999999985, 1.0000000000000029, 0.7014076960545524, 0.35347783731125154, 0.7418947881149525, 0.3234778373112517, 0.4966147101802229]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.13333333333333333, -0.0, -0.0, -0.0, -0.0, -0.0]","[0.49, 0.73, 0.135, 0.55, 0.725, 0.77, 0.47, 1.2775, 0.21, 0.49, 1.01, 0.71, 0.385, 0.75, 0.375, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.56, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 1.0]",0.20008111000061035,4160.425469875336,6.244410037994385,4276.370788812637,9.80531907081604,5.778504848480225
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,2,1.0,1.0,0.0,1,0.01953125,0.5,0.51953125,"[0.51953125, 0.51953125, 0.51953125, 0.51953125, 0.51953125, 0.51953125, 0.51953125, 0.51953125, 0.51953125, 1.0, 0.51953125, 0.51953125, 0.51953125, 0.51953125, 1.0, 0.51953125, 0.51953125, 0.51953125, nan]","[0.5, 0.49921875, 0.49921875, 0.25765625, 0.1240234375, 0.261171875, 0.2351953125, 0.50234375, 0.50078125, 0.2151953125, 0.498046875, 0.0640234375, 0.1040234375, 0.500390625, 0.1448046875, 0.50078125, 0.238828125, 0.501953125, nan]","[0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, nan]","[1.07, 0.96, 1.01, 0.42, 0.215, 0.26, 0.48, 0.5, 0.5, 0.27, 0.9, 0.14, 0.27, 0.99, 0.185, 0.93, 0.26, 0.5, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",0.11680889129638672,6374.995846033096,14.032899856567383,6636.848756790161,8.818178176879883,7.988177061080933
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,5,1.6,2.0,0.4898979485566356,2,0.06078689021562242,0.24580598103574033,0.2538293216630197,"[0.50036469730124, 0.49963530269876, 0.5083880379285193, 0.50036469730124, 0.25455871626549964, 0.50036469730124, 0.5083880379285193, 1.0, 0.7454412837345004, 0.50036469730124, 1.0, 0.8526622902990518, 0.6068563092633115, 0.7541940189642596, nan]","[0.49995623632385, 0.03780452224653538, 0.11279358132749819, 0.2249963530269876, 0.24970824215900803, 0.4999854121079491, 0.4996644784828581, 0.12763676148796502, 0.16469730123997084, 0.4999197665937259, 0.47999999999999887, 0.023924142961342088, 0.006068563092633115, 0.25020423048869445, nan]","[0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, -0.0, 0.13333333333333333, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, nan]","[0.5060000000000018, 0.026000000000000002, 0.18199999999999966, 0.19599999999999962, 0.2899999999999993, 0.5060000000000018, 0.4860000000000015, 0.11599999999999991, 0.1439999999999998, 0.0, 0.4240000000000006, 0.022, 0.006000000000000001, 0.19999999999999962, nan]","[0.0, 0.10722100656455143, 0.10722100656455143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10722100656455143, 0.0, 0.10722100656455143, 0.25455871626549964, 0.25455871626549964, 0.10722100656455143, nan]","[0.03, 0.07, 0.25, 0.09, 0.12, 0.02, 0.13, 0.0, 0.05, 1.0, 0.12, 0.22, 0.19, 0.02, nan]",0.6358060836791992,3476.9349451065063,50.14972901344299,3486.373190879822,101.87893104553223,5.635507106781006
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,25,3.64,1.0,3.1353468707624677,8,0.02135681135304019,0.039544235924932974,0.08512064343163539,"[0.8331099195710457, 0.4517426273458445, 0.8766756032171582, 0.5060321715817695, 0.8766756032171582, 0.9457104557640752, 0.2828418230563003, 0.8766756032171582, 0.3572386058981233, nan, nan, nan, nan]","[0.30695040214477226, 0.2001541554959786, 0.6645308310991971, 0.5000402144772126, 0.34040214477211833, 0.3436327077747992, 0.16730563002680954, 0.6514611260053625, 0.15442359249329746, nan, nan, nan, nan]","[0.2, 0.2, 0.33333333333333337, 0.26666666666666666, 0.26666666666666666, 0.2, 0.1, 0.43333333333333335, 0.13333333333333333, nan, nan, nan, nan]","[0.38079999999999364, 0.24959999999999646, 0.754800000000006, 0.4867999999999914, 0.46559999999999185, 0.48279999999999146, 0.12999999999999898, 0.3799999999999937, 0.12199999999999916, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.18498659517426272, 0.14745308310991956, 0.0, 0.33713136729222526, 0.18967828418230562, 0.33713136729222526, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.07, 0.01, 0.18, 0.16, 0.17, 0.19, nan, nan, nan, nan]",0.7469260692596436,1449.5064718723297,248.75585079193115,1468.5218541622162,46.73752498626709,2.4063329696655273
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,144,1.1736111111111112,1.0,0.378774726202629,2,0.006015999933465496,0.0047138047138047135,0.024915824915824916,"[0.6087542087542087, 0.9999999999999999, 0.7212121212121212, 0.8962962962962963, 0.8343434343434343, 0.7555555555555555, 0.9999999999999999, 0.4269360269360269, 0.7171717171717171, 0.305050505050505, 0.29562289562289557, nan, nan, nan, nan, nan]","[0.14187878787878888, 0.3477979797979849, 0.12897643097643158, 0.08428956228956143, 0.10236363636363585, 0.10985858585858566, 0.3049696969697015, 0.11219528619528614, 0.11936026936026976, 0.07383838383838291, 0.097447811447811, nan, nan, nan, nan, nan]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, nan, nan, nan, nan, nan]","[0.24951388888887244, 0.6357638888887847, 0.2558333333333154, 0.2746527777777556, 0.25416666666664917, 0.3027777777777492, 0.17048611111111264, 0.3186805555555234, 0.2760416666666442, 0.23722222222220857, 0.26527777777775774, nan, nan, nan, nan, nan]","[0.307744107744108, 0.0, 0.02626262626262626, 0.017508417508417508, 0.14343434343434341, 0.02626262626262626, 0.9609427609427615, 0.005387205387205387, 0.4188552188552189, 0.2707070707070708, 0.36296296296296304, nan, nan, nan, nan, nan]","[0.31, 0.0, 0.05, 0.14, 0.24, 0.0, 1.0, 0.0, 0.72, 0.21, 0.44, nan, nan, nan, nan, nan]",3.4291157722473145,3619.383467912674,1028.8463480472565,3517.49991607666,1727.941710948944,4.6670050621032715
