graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_scores,stochastic_model_impact_scores,optimization_model_addition_impact_scores,stochastic_model_addition_impact_scores,optimization_state_impact_scores,stochastic_state_impact_scores,optimization_model_time,stochastic_model_time,optimization_model_addition_time,stochastic_model_addition_time,optimization_state_time,stochastic_state_time
Budding Yeast Cell Cycle,True,20,1,4,0.2,6,2.1,28,3.5714285714285716,2.0,2.8338334892681964,11,0.022544783566754347,0.03797702852908485,0.07558354946276398,"[0.5098184512782512, 1.0, 0.7161911819192294, 0.5072248981104113, 1.0, 0.7958503149314562, 1.0, 0.5628010374212672, 0.6583919970359393, 1.0, 1.0, 1.0, 0.5420526120785476, 0.356428306780289, 0.7269359021859949, 1.0, nan, nan, nan, nan]","[0.5201741385698392, 0.8022156354205222, 0.34239347906632156, 0.41124861059651713, 0.7869877732493481, 0.16975175991107808, 0.41953316042978783, 0.1753760652093367, 0.23326417191552487, 0.597943682845494, 0.08715450166728404, 0.4816339384957372, 0.400941089292331, 0.298477213782884, 0.14194516487587971, 0.47648017784364455, nan, nan, nan, nan]","[0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.26666666666666666, 0.26666666666666666, 0.5333333333333333, 0.13333333333333333, -0.0, 0.26666666666666666, -0.0, 0.06666666666666667, -0.0, 0.13333333333333333, 0.13333333333333333, nan, nan, nan, nan]","[0.4282142857142796, 0.4853571428571351, 0.2582142857142844, 0.37571428571428106, 0.6835714285714238, 0.1114285714285719, 0.32892857142856813, 0.12892857142857228, 0.17714285714285816, 0.4028571428571375, 0.05749999999999989, 0.51357142857142, 0.36928571428570983, 0.22142857142857117, 0.07535714285714269, 0.4846428571428494, nan, nan, nan, nan]","[0.16080029640607632, 0.0637273064097814, 0.020007410151908114, 0.022600963319748056, 0.0, 0.10337161911819193, 0.09559095961467211, 0.07187847350870694, 0.030381622823267878, 0.09559095961467211, 0.09410892923304927, 0.030381622823267878, 0.030381622823267878, 0.08484623934790664, 0.3001111522786217, 0.04260837347165617, nan, nan, nan, nan]","[0.23, 0.21, 0.13, 0.07, 0.03, 0.05, 0.08, 0.12, 0.01, 0.12, 0.16, 0.01, 0.0, 0.15, 0.29, 0.01, nan, nan, nan, nan]",8.869700908660889,3741.8560609817505,194.5540840625763,6949.512788057327,2713.2412469387054,53.18245792388916
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,4,1.0,1.0,0.0,1,0.011148248221417564,0.24981549815498155,0.2649446494464945,"[1.0, 0.5202952029520296, 0.5202952029520296, 0.5202952029520296, 0.7557195571955719, 0.5202952029520296, 0.7557195571955719, 0.7645756457564576, 0.7645756457564576, 0.2649446494464945, 0.5003690036900369, 0.7557195571955719, 0.5202952029520296, 0.2649446494464945, nan]","[0.57, 0.502029520295203, 0.5012177121771217, 0.0142140221402214, 0.10776383763837635, 0.2787822878228782, 0.08442804428044276, 0.03307749077490776, 0.020494464944649446, 0.25046494464944646, 0.5000516605166052, 0.11755719557195571, 0.5016236162361625, 0.2495645756457564, nan]","[0.06666666666666667, 0.06666666666666667, -0.0, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.1, 0.06666666666666667, 0.03333333333333333, nan]","[0.41, 0.5, 0.0, 0.02, 0.16, 0.255, 0.145, 0.0325, 0.01, 0.25, 0.5, 0.1125, 0.5, 0.25, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",0.8407599925994873,1101.0247869491577,113.67358803749084,1254.5304989814758,275.90603494644165,13.895140171051025
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.22, 0.28, 0.5, 0.1, 0.21, 0.28, 0.47, 0.06, 0.39]","[-0.0, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333]","[0.31, 0.38, 0.54, 0.16, 0.2, 0.21, 0.46, 0.12, 0.54]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.04875493049621582,208.8854579925537,9.529947996139526,215.83027505874634,1.0967254638671875e-05,3.0488510131835938
Cortical Area Development,True,5,1,0,0.0,4,2.8,2,1.5,1.5,0.5,2,0.15625,0.5,0.65625,"[1.0, 1.0, 1.0, 0.65625, 0.65625]","[0.2825, 0.363125, 0.124375, 0.0746875, 0.1690625]","[-0.0, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333]","[0.11, 0.375, 0.11, 0.115, 0.175]","[1.0, 0.0, 0.0, 0.0, 0.0]","[0.78, 0.0, 0.15, 0.35, 0.0]",0.07942008972167969,60.1904730796814,6.620140075683594,61.230989933013916,4.66792106628418,1.149528980255127
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,2,2.0,2.0,0.0,2,0.16149870801033592,0.5,0.661498708010336,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.0033850129198966412, 0.12661498708010335, 0.23400516795865633, 0.16, 0.01, 0.09, 0.41, 0.29, 0.06, 0.26, 0.09, 0.21953488372093027, 0.08677002583979329, 0.05, 0.0]","[0.03333333333333333, 0.06666666666666667, 0.03333333333333333, -0.0, 0.03333333333333333, -0.0, -0.0, -0.0, -0.0, 0.06666666666666667, -0.0, -0.0, 0.03333333333333333, 0.06666666666666667, -0.0]","[0.0, 0.29, 0.13, 0.05, 0.035, 0.235, 0.445, 0.37, 0.02, 0.855, 0.16, 0.125, 0.03, 0.165, 0.01]","[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.661498708010336, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[0.11, 0.18, 1.0, 0.13, 0.15, 0.19, 0.3, 0.0, 0.33, 1.0, 0.5, 0.65, 0.22, 0.22, 0.14]",4.640383005142212,2662.1612260341644,625.107901096344,4526.410933017731,858.954892873764,53.49310111999512
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,101,1.811881188118812,2.0,0.3908070169503079,2,0.006954127181741583,0.00788436268068331,0.03088042049934297,"[0.416557161629435, 0.9999999999999999, 0.8101182654402104, 0.4960578186596583, 0.3712220762155059, 0.852168199737188, 0.47766097240473065, 0.9999999999999999, 0.3639947437582129, 0.9704336399474376, 0.9034165571616295, nan, nan, nan, nan, nan]","[0.3316557161629587, 0.4338501971090698, 0.3694283837056579, 0.44388961892247053, 0.3205978975033022, 0.33685282522997434, 0.33837056504600604, 0.5121747700394175, 0.3192115637319483, 0.38147831800263476, 0.3266557161629581, nan, nan, nan, nan, nan]","[0.3666666666666667, 0.03333333333333333, 0.23333333333333334, 0.3666666666666667, 0.30000000000000004, 0.30000000000000004, 0.23333333333333334, 0.7, 0.5, 1.0, 0.5666666666666667, nan, nan, nan, nan, nan]","[0.03326732673267329, 0.009009900990099016, 0.0538613861386139, 0.14049504950494518, 0.037227722772277254, 0.03138613861386141, 0.028910891089108933, 0.28564356435641747, 0.023465346534653483, 0.058118811881188163, 0.050297029702970335, nan, nan, nan, nan, nan]","[0.20105124835742444, 0.9710906701708276, 0.24244415243101178, 0.01576872536136662, 0.0, 0.252299605781866, 0.2752956636005256, 0.0, 0.04204993429697766, 0.01576872536136662, 0.0, nan, nan, nan, nan, nan]","[0.23, 1.0, 0.35, 0.0, 0.0, 0.2, 0.32, 0.0, 0.01, 0.01, 0.0, nan, nan, nan, nan, nan]",12.321517944335938,1605.5540251731873,1482.7879819869995,2222.3994731903076,8646.752805948257,23.056621074676514
Iron acquisition and oxidative stress response in aspergillus fumigatus,True,22,1,2,0.09090909090909091,6,1.7272727272727273,19,2.0,2.0,1.0760551736979407,4,0.0683954737362761,0.016233766233766232,0.22402597402597402,"[0.7167207792207793, 0.5393668831168831, 0.8847402597402598, 0.8847402597402598, 1.0, 1.0, 0.9744318181818181, 0.8847402597402598, 0.9744318181818181, 1.0, 0.9744318181818181, 1.0, 0.9744318181818181, 0.9744318181818181, 1.0, 0.9744318181818181, 1.0, 0.9744318181818181, 1.0, 0.932224025974026, nan, nan]","[0.059131493506493396, 0.3725121753246783, 0.6964163961038972, 0.6823944805194827, 0.40618912337662594, 0.29111201298701467, 0.546935876623381, 0.7091274350649364, 0.565202922077926, 0.6041761363636409, 0.5555073051948094, 0.2987418831168853, 0.2755560064935082, 0.2773823051948068, 0.18711444805194838, 0.6624675324675369, 0.4080965909090943, 0.5383035714285758, 0.5092532467532508, 0.07373376623376605, nan, nan]","[0.1, 0.13333333333333333, 0.2, 0.2, 0.13333333333333333, 0.13333333333333333, 0.13333333333333333, 0.26666666666666666, 0.13333333333333333, 0.26666666666666666, 0.2, 0.13333333333333333, 0.2, 0.2, 0.13333333333333333, 0.13333333333333333, -0.0, 0.13333333333333333, 0.26666666666666666, 0.13333333333333333, nan, nan]","[0.018421052631578935, 0.30894736842105625, 0.3521052631578996, 0.5110526315789568, 0.29578947368421377, 0.20315789473684273, 0.7410526315789632, 0.3910526315789533, 0.3410526315789519, 0.6089473684210648, 0.505263157894746, 0.27105263157894993, 0.23105263157894879, 0.4068421052631643, 0.11894736842105226, 0.21526315789473782, 0.2768421052631606, 0.6263157894736968, 0.4000000000000062, 0.02947368421052633, nan, nan]","[0.20819805194805194, 0.05722402597402597, 0.20819805194805194, 0.028003246753246752, 0.0706168831168831, 0.0, 0.0, 0.05438311688311688, 0.05722402597402597, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037743506493506496, nan, nan]","[0.44, 0.4, 0.24, 0.11, 0.04, 0.0, 0.26, 0.14, 0.16, 0.29, 0.0, 0.0, 0.33, 0.3, 0.0, 0.17, 0.14, 0.14, 0.0, 0.37, nan, nan]",5.92185115814209,5548.745327949524,622.6575920581818,7023.692291021347,1003.7922999858856,35.506645917892456
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,8,1.0,1.0,0.0,1,0.009359419415038376,0.12528912875867387,0.13646877409406322,"[1.0, 1.0, 1.0, 0.2582883577486507, 1.0, 1.0, 0.6314572089437163, 0.5150346954510409, 0.5150346954510409, 1.0, nan, nan, nan]","[0.3200000000000005, 0.4599999999999995, 0.07999999999999996, 0.12006939090208171, 0.27000000000000035, 0.5099999999999991, 0.053176561295296826, 0.50030069390902, 0.13605242868157283, 0.21152659984579816, nan, nan, nan]","[0.26666666666666666, 0.26666666666666666, 0.26666666666666666, 0.06666666666666667, 0.13333333333333333, 0.26666666666666666, 0.03333333333333333, 0.13333333333333333, 0.13333333333333333, 0.2, nan, nan, nan]","[0.16, 0.54, 0.09, 0.1225, 0.295, 0.47, 0.05875, 0.5, 0.15625, 0.2475, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]",0.20263385772705078,561.6857550144196,150.821457862854,630.1517369747162,63.07751488685608,5.190646171569824
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.007156191661481043,0.5,0.5071561916614811,"[1.0, 1.0, 0.5071561916614811, 1.0, 1.0, 1.0, 0.5071561916614811, 1.0, 1.0, 1.0, 1.0, 0.5071561916614811, 0.5071561916614811, 1.0, 0.5071561916614811, 0.5071561916614811, 1.0, 0.5071561916614811, 0.5071561916614811, nan]","[0.07, 0.04, 0.4981393901680151, 0.33, 0.12, 0.54, 0.2302862476664593, 0.14, 0.1, 0.1, 0.11, 0.5002862476664592, 0.2595706285003112, 0.04, 0.28464219041692596, 0.03492843808338519, 0.5, 0.5, 0.03478531425015557, nan]","[0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, nan]","[0.04, 0.11, 0.5, 0.27, 0.14, 0.49, 0.315, 0.06, 0.08, 0.07, 0.13, 0.5, 0.24, 0.05, 0.285, 0.095, 0.43, 0.5, 0.095, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",0.9381678104400635,3826.3993039131165,182.99883699417114,4545.641180038452,197.94052004814148,52.3080050945282
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,4,4.0,4.0,0.0,4,0.062373585660884995,0.23405797101449274,0.3492753623188406,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.42107246376811597, 0.506478260869565, 0.7446956521739133, 0.0585217391304348, 0.14085507246376813, 1.0, 0.09379710144927536, 0.044043478260869566, 0.04656521739130435, 0.2296231884057971]","[-0.0, -0.0, -0.0, -0.0, -0.0, 0.06666666666666667, -0.0, -0.0, -0.0, -0.0]","[0.2275, 0.6225, 0.13, 0.0325, 0.1, 0.75, 0.065, 0.1675, 0.13, 0.24]","[1.0, 0.0, 0.6507246376811594, 0.5318840579710145, 0.4681159420289855, 0.25217391304347825, 0.5318840579710145, 0.0, 0.0, 0.0]","[0.92, 0.0, 0.59, 0.49, 0.25, 0.44, 0.65, 0.0, 0.0, 0.0]",1.3594110012054443,840.9414250850677,105.9576621055603,1048.9085500240326,247.42134809494019,15.11329197883606
Metabolic Interactions in the Gut Microbiome,True,12,1,1,0.08333333333333333,5,2.5,24,3.0,3.0,1.0,4,0.020006916924064796,0.040378006872852236,0.08161512027491409,"[1.0, 0.45790378006872845, 1.0, 0.5420962199312714, 0.5051546391752577, 0.9999999999999999, 1.0, 1.0, 0.5420962199312714, 1.0, 1.0, nan]","[0.16150343642611747, 0.08945876288659788, 0.15450171821305925, 0.5152835051546419, 0.5018384879725118, 0.5212027491408968, 0.19887457044673645, 1.0000000000000038, 0.23416666666666788, 0.1569845360824749, 1.0000000000000038, nan]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, nan]","[0.01416666666666667, 0.041666666666666616, 0.142916666666666, 0.4591666666666624, 0.0, 0.5533333333333237, 0.18791666666666654, 0.49749999999999356, 0.21916666666666743, 0.16124999999999912, 0.49208333333332716, nan]","[1.0, 0.5420962199312714, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.5420962199312714, 0.0, 0.0, nan]","[1.0, 0.23, 0.21, 0.0, 1.0, 0.1, 0.0, 1.0, 0.51, 0.0, 1.0, nan]",4.873476028442383,1581.0516920089722,55.197696924209595,1769.1068849563599,834.0089218616486,16.95030403137207
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,4,2.0,2.0,0.0,2,0.008220138993223738,0.24869853289162328,0.2626597255087553,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999999, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 0.7600567912920018, 1.0, 0.9999999999999999, 1.0]","[0.8776289635589208, 0.52, 0.22, 1.0, 0.7024514907714154, 0.56, 0.5302602934216754, 0.3996119261713203, 0.7434926644581167, 1.0, 1.0, 0.738362517747279, 0.484609559867487, 0.7640132513014675, 0.3463558920965453, 1.0]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]","[0.91, 0.5, 0.26, 1.0, 0.74, 0.51, 0.51, 0.385, 0.235, 1.0, 0.5875, 0.74, 0.525, 0.765, 0.41, 0.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.49739706578324655, 0.0, 0.0, 0.0, 0.5130146710837671, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.59, 0.0, 0.49, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.8947370052337646,2919.1682012081146,31.72414493560791,2902.4570269584656,64.37384700775146,30.20115089416504
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,13,1.6923076923076923,1.0,1.3234346564680963,6,0.10345605522294433,0.04325095057034221,0.39448669201520914,"[1.0, 1.0, 1.0, 1.0, 0.9054182509505703, 1.0, 1.0, 1.0, 1.0, 0.5575095057034221, 1.0, 1.0, 1.0, 1.0, 0.8365019011406845, 1.0, 1.0, 1.0, nan]","[0.7261074144486683, 0.6746910646387841, 0.7279800380228133, 0.5165304182509527, 0.2629800380228135, 0.4821625475285189, 0.5623241444866931, 0.7170674904942964, 0.7116682509505691, 0.4062975285171108, 0.6518393536121684, 0.11289923954372616, 0.1761834600760458, 0.7806368821292761, 0.1837927756653992, 0.7035503802281365, 0.4975237642585556, 0.7269581749049423, nan]","[0.13333333333333333, 0.26666666666666666, 0.26666666666666666, -0.0, -0.0, 0.13333333333333333, -0.0, 0.26666666666666666, -0.0, 0.03333333333333333, -0.0, 0.13333333333333333, -0.0, 0.26666666666666666, -0.0, -0.0, 0.26666666666666666, 0.13333333333333333, nan]","[0.26999999999999924, 0.4292307692307729, 0.45384615384615856, 0.16769230769230728, 0.04461538461538463, 0.28999999999999915, 0.07692307692307683, 0.3984615384615408, 0.37153846153846276, 0.0592307692307692, 0.18846153846153796, 0.07999999999999989, 0.01923076923076922, 0.49692307692308346, 0.11692307692307669, 0.23923076923076855, 0.2507692307692301, 0.38384615384615556, nan]","[0.31844106463878324, 0.0, 0.0, 0.0, 0.6055133079847909, 0.0, 0.6055133079847909, 0.0, 0.3978136882129278, 0.3978136882129278, 0.0, 0.3978136882129278, 0.6055133079847909, 0.0, 1.0, 0.5313688212927756, 0.0, 0.5579847908745248, nan]","[0.31, 0.07, 0.09, 0.67, 0.56, 0.0, 0.54, 0.0, 0.27, 0.59, 0.68, 0.23, 0.67, 0.03, 0.62, 0.68, 0.0, 0.26, nan]",2.513252019882202,4445.089954137802,74.66249799728394,4029.0377628803253,277.1581320762634,28.59612202644348
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,2,2.0,2.0,0.0,2,0.01125635439360928,0.5,0.5112563543936093,"[1.0, 1.0, 1.0, 1.0, 0.5112563543936093, 1.0, 0.5112563543936093, 1.0, 1.0, 1.0, 1.0, 0.5112563543936093, 0.5112563543936093, 0.5112563543936093, nan]","[1.0, 0.0551125635439361, 0.27556281771968044, 0.49, 0.49729847494553375, 1.0, 0.49819898329702256, 0.20668845315904136, 0.1460130718954248, 1.0, 0.49, 0.02, 0.02466230936819172, 0.4997748729121278, nan]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.06666666666666667, -0.0, -0.0, -0.0, -0.0, nan]","[1.195, 0.085, 0.255, 0.51, 0.5, 1.27, 0.5, 0.17, 0.165, 1.0, 0.59, 0.055, 0.0, 0.5, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",1.8759591579437256,2182.0219810009003,214.2322278022766,2266.3244218826294,276.6884961128235,27.78779888153076
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,21,2.142857142857143,1.0,2.1665358411575864,8,0.023958714623154888,0.06079664570230608,0.07966457023060797,"[0.5296995108315863, 0.27882599580712786, 0.8944793850454227, 0.5115303983228511, 0.47030048916841366, 0.426974143955276, 0.7141858839972046, 0.9385045422781272, 0.2774283717679944, nan, nan, nan, nan]","[0.27431865828092344, 0.16782669461914726, 0.5043675751222891, 0.5090845562543656, 0.3563941299790361, 0.3138155136268354, 0.17071977638015365, 0.6090635918937763, 0.1519776380153738, nan, nan, nan, nan]","[0.30000000000000004, 0.16666666666666669, 0.4666666666666667, 0.30000000000000004, 0.23333333333333334, 0.23333333333333334, 0.16666666666666669, 0.5, 0.16666666666666669, nan, nan, nan, nan]","[0.28857142857142765, 0.15999999999999953, 0.5119047619047745, 0.46047619047619937, 0.369523809523812, 0.29380952380952285, 0.2152380952380946, 0.391904761904766, 0.15857142857142809, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.06568832983927324, 0.11809923130677848, 0.10691823899371068, 0.10971348707197763, 0.11809923130677848, 0.11809923130677848, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.01, 0.09, 0.09, 0.04, 0.07, 0.11, nan, nan, nan, nan]",2.0175368785858154,1164.2190809249878,2056.7422201633453,1156.38911485672,139.5461130142212,7.483901023864746
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,149,2.0,2.0,0.0,2,0.004786425559027968,0.005063291139240506,0.028481012658227847,"[0.7816455696202533, 1.0000000000000002, 0.729113924050633, 0.8417721518987342, 0.7816455696202533, 0.94746835443038, 1.0000000000000002, 0.2791139240506329, 1.0000000000000002, 0.3259493670886076, 0.15379746835443037, nan, nan, nan, nan, nan]","[0.4814873417721292, 0.7536835443037689, 0.49172784810124454, 0.4974620253164317, 0.4933734177214956, 0.48748734177212943, 0.5523670886075704, 0.49029113924048134, 0.483373417721497, 0.4680126582278279, 0.4962848101265599, nan, nan, nan, nan, nan]","[-0.0, 0.7666666666666666, -0.0, 0.5333333333333333, -0.0, -0.0, -0.0, 0.06666666666666667, -0.0, -0.0, -0.0, nan, nan, nan, nan, nan]","[0.03302013422818825, 0.19288590604025624, 0.05214765100671203, 0.04040268456375883, 0.05510067114094026, 0.05530201342281946, 0.05275167785234962, 0.05852348993288662, 0.0632214765100679, 0.026644295302013662, 0.04348993288590653, nan, nan, nan, nan, nan]","[0.7607594936708874, 0.6721518987341781, 0.44556962025316493, 0.4101265822784812, 0.0, 0.05632911392405064, 0.7607594936708874, 0.23164556962025318, 0.0, 0.35696202531645577, 0.43164556962025347, nan, nan, nan, nan, nan]","[0.79, 0.73, 0.23, 0.37, 0.0, 0.16, 0.76, 0.19, 0.0, 0.26, 0.53, nan, nan, nan, nan, nan]",26.732370853424072,3273.1700570583344,62.93192505836487,2290.811208963394,6799.2012350559235,15.392349004745483
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,4,2.5,2.5,1.5,4,0.20815013917221234,0.16484926234765876,0.5926876202694035,"[0.9114817190506735, 1.0, 1.0, 0.8338678640153945, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8338678640153945, 1.0, 0.8338678640153945, 1.0, 1.0, 1.0, 1.0, 0.9114817190506734, 0.5926876202694035]","[0.22289288005131475, 0.6652726106478509, 0.4785311096856957, 0.2709813983322639, 0.46624118024374556, 0.43677357280307844, 0.411821680564464, 0.43250160359204576, 0.13261064785118667, 0.5085311096856957, 0.6583450930083384, 0.460160359204618, 0.49348300192431005, 0.0833547145606158, 0.44348300192431006, 0.48602950609364937, 0.4683579217447078, 0.25873636946760714]","[-0.0, 0.06666666666666667, 0.13333333333333333, 0.06666666666666667, -0.0, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, -0.0, -0.0, 0.06666666666666667, -0.0, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333]","[0.0, 0.48, 0.24, 0.4775, 0.7475, 0.39, 0.4, 0.375, 0.05, 0.29, 0.66, 0.375, 0.34, 0.205, 0.445, 0.385, 0.3675, 0.1525]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.08, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.16]",1.4214580059051514,3736.3698740005493,64.55545997619629,2567.356099128723,150.70089507102966,29.683513164520264
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.01390990575734584,0.2563971340839304,0.2610030706243603,"[0.518935516888434, 0.7389969293756398, 0.745138178096213, 0.518935516888434, 0.518935516888434, 0.518935516888434, 0.518935516888434, 0.7389969293756398, 0.7389969293756397, nan, nan]","[0.5022722620266127, 0.4713203684749239, 0.24520982599795324, 0.4973490276356198, 0.49924257932446325, 0.500757420675538, 0.5000000000000007, 0.514339815762539, 0.27172978505629514, nan, nan]","[0.06666666666666667, 0.1, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.1, 0.1, nan, nan]","[0.5, 0.49, 0.25, 0.5, 0.5, 0.5, 0.5, 0.49, 0.25, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]",0.3272860050201416,606.4738709926605,14.619471073150635,490.8487160205841,11.160990953445435,5.5688700675964355
