graph_name,is_random,size,maximal_change_bits,n_inputs,normalized_n_inputs,max_degree,mean_degree,num_attractors,mean_attractor_length,median_attractor_length,std_attractor_length,max_attractor_length,std_attractor_basin,median_attractor_basin,max_attractor_basin,optimization_model_impact_scores,stochastic_model_impact_scores,optimization_model_addition_impact_scores,stochastic_model_addition_impact_scores,optimization_state_impact_scores,stochastic_state_impact_scores,optimization_model_time,stochastic_model_time,optimization_model_addition_time,stochastic_model_addition_time,optimization_state_time,stochastic_state_time
Mammalian Cell Cycle 2006,True,10,1,0,0.0,6,3.5,5,2.0,2.0,0.0,2,0.188614788339184,0.1997126436781609,0.5431034482758621,"[0.5431034482758621, 0.9454022988505747, 0.9454022988505747, 0.5431034482758621, 1.0, 1.0, 0.9885057471264368, 0.7456896551724138, 1.0, 1.0]","[0.3503448275862071, 0.4121839080459776, 0.710919540229887, 0.01890804597701149, 0.09913793103448279, 0.9999999999999971, 0.046522988505747126, 0.05520114942528735, 0.06022988505747127, 0.056091954022988506]","[-0.0, -0.0, -0.0, -0.0, -0.0, 0.13333333333333333, -0.0, -0.0, -0.0, -0.0]","[0.04000000000000001, 0.4420000000000009, 0.0, 0.03600000000000001, 0.03400000000000001, 0.9940000000000088, 0.05200000000000002, 0.06400000000000003, 0.05600000000000002, 0.09999999999999996]","[0.9568965517241379, 0.0, 0.0, 0.0, 0.0, 0.4022988505747126, 0.05459770114942529, 0.0, 0.0, 0.0]","[1.0, 0.0, 0.83, 0.2, 0.25, 0.39, 0.03, 0.0, 0.13, 0.0]",0.30047011375427246,1649.6022939682007,22.14259696006775,1922.0476310253143,51.74815797805786,3.0970489978790283
Metabolic Interactions in the Gut Microbiome,True,12,1,1,0.08333333333333333,5,2.5,8,8.0,8.0,0.0,8,0.010394334421628114,0.12301587301587301,0.1455026455026455,"[0.9999999999999999, 0.1455026455026455, 0.9999999999999999, 0.5185185185185185, 0.519400352733686, 0.9999999999999999, 0.9999999999999999, 0.527336860670194, 0.9999999999999999, 0.9999999999999999, 1.0, nan]","[0.4700000000000007, 0.032495590828924156, 0.48000000000000076, 0.5000000000000006, 0.4984479717813059, 0.45000000000000057, 0.5000000000000009, 0.5005467372134047, 0.13518518518518532, 0.4200000000000004, 1.0000000000000018, nan]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.26666666666666666, nan]","[0.57, 0.0625, 0.46, 0.5, 0.0, 0.79, 0.81, 0.0, 0.43125, 0.48, 1.5, nan]","[0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, nan]",0.9888050556182861,2110.7202389240265,15.079160928726196,2379.5167529582977,60.781529903411865,3.5867600440979004
Neurotransmitter Signaling Pathway,True,16,1,0,0.0,3,1.375,5,2.0,2.0,0.0,2,0.13082871802212606,0.14733235438081252,0.46059716103768966,"[1.0, 0.8835046500244738, 0.7552618697993148, 1.0, 0.8835046500244738, 1.0, 1.0, 0.8835046500244739, 0.8835046500244738, 1.0, 0.5394028389623102, 0.8835046500244738, 0.8835046500244739, 0.8835046500244738, 1.0, 1.0]","[0.4599999999999996, 0.623044542339696, 0.27174253548702865, 0.48999999999999955, 0.6427019089574152, 0.4799999999999996, 0.3343906020557998, 0.29730298580518794, 0.6132158590308362, 0.43999999999999956, 0.5015761135584921, 0.6574449339207041, 0.32574155653450754, 0.6623592755751342, 0.4003964757709246, 0.9999999999999944]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.1]","[0.5500000000000024, 0.7100000000000047, 0.29999999999999927, 0.5600000000000026, 0.6980000000000045, 0.46000000000000113, 0.21199999999999958, 0.3499999999999996, 0.10599999999999994, 0.5000000000000017, 0.0, 0.7080000000000046, 0.3379999999999994, 0.7060000000000046, 0.3940000000000002, 0.8000000000000059]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6079295154185022, 0.0, 0.0, 0.0, 0.0, 0.2755751346059716]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.53, 0.0, 0.43, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.23]",0.22438597679138184,4358.036448001862,6.652544975280762,4254.958497047424,12.103385925292969,5.807103157043457
Oxidative Stress Pathway,True,19,1,1,0.05263157894736842,4,1.6842105263157894,4,2.5,2.5,1.5,4,0.061257908644855454,0.24592521572387344,0.32502396931927136,"[0.5215723873441994, 0.5215723873441994, 0.5215723873441994, 0.5215723873441994, 0.5215723873441994, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5215723873441994, 0.5215723873441994, 0.8034515819750719, 0.5215723873441994, 1.0, 1.0, 1.0, 0.5215723873441994, nan]","[0.5021572387344184, 0.500431447746883, 0.49870565675934686, 0.264784276126558, 0.23302013422818801, 0.41039309683604935, 0.3847459252157235, 0.4699999999999989, 0.48999999999999877, 0.300431447746884, 0.4995685522531144, 0.08588686481303935, 0.120268456375839, 0.4974113135186945, 0.15139022051773743, 0.5699999999999982, 0.225647171620326, 0.49568552253115883, nan]","[0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.2, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.1, 0.06666666666666667, 0.2, 0.06666666666666667, -0.0, 0.06666666666666667, 0.03333333333333333, 0.26666666666666666, 0.06666666666666667, 0.06666666666666667, nan]","[0.5, 0.5, 0.5, 0.2875, 0.195, 0.37, 0.615, 0.45, 0.75, 0.23, 0.535, 0.2375, 0.0, 0.5, 0.115, 1.0425, 0.24, 0.5, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.7046979865771812, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.74, 0.0, 0.32, 0.0, nan]",0.42258691787719727,6387.067510128021,15.357288122177124,5971.230047941208,18.447402000427246,7.694072008132935
Predicting Variabilities in Cardiac Gene,True,15,1,1,0.06666666666666667,7,2.533333333333333,4,1.75,2.0,0.4330127018922193,2,0.007233229577773683,0.24983187626092807,0.26025554808338935,"[0.5003362474781439, 0.49966375252185613, 0.511768661735037, 0.5003362474781439, 0.7599193006052455, 0.5003362474781439, 0.511768661735037, 0.49966375252185613, 1.0, 0.5003362474781439, 0.5003362474781439, 0.7599193006052455, 0.26025554808338935, 0.26025554808338935, nan]","[0.5000806993947547, 0.020006724949562883, 0.11260928043039675, 0.2800134498991257, 0.24995292535305982, 0.5000605245460662, 0.5009414929388029, 0.12738399462004033, 0.17338264963012773, 0.5000134498991258, 0.5000403496973774, 0.02479488903833221, 0.01503698722259583, 0.24993947545393413, nan]","[0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, -0.0, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, nan]","[0.5, 0.015, 0.165, 0.245, 0.25, 0.5, 0.5, 0.1275, 0.2375, 0.0, 0.5275, 0.025, 0.01, 0.25, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan]",0.5504751205444336,3816.394208908081,53.96819496154785,3704.8591899871826,82.55884885787964,5.829320192337036
Regulation of the L-arabinose operon of Escherichia coli,True,13,1,4,0.3076923076923077,3,1.3846153846153846,32,2.8125,1.5,2.3377005261581303,8,0.023583191428714862,0.023130544993662863,0.06907477820025348,"[0.47021546261089986, 0.6749049429657794, 0.6749049429657794, 0.5120405576679341, 0.9961977186311787, 0.4816223067173638, 0.6083650190114069, 0.9936628643852978, 0.8155893536121673, nan, nan, nan, nan]","[0.33982256020278706, 0.20236375158428355, 0.644119138149555, 0.5001647655259798, 0.35192015209125427, 0.3075982256020268, 0.15999999999999992, 0.688339670468945, 0.1835424588086182, nan, nan, nan, nan]","[0.30000000000000004, 0.23333333333333334, 0.33333333333333337, 0.33333333333333337, 0.23333333333333334, 0.2, 0.16666666666666669, 0.4666666666666667, 0.16666666666666669, nan, nan, nan, nan]","[0.3959375, 0.2578125, 0.7571875, 0.52875, 0.330625, 0.375625, 0.1265625, 0.2425, 0.138125, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.10392902408111533, 0.11216730038022814, 0.05196451204055767, 0.30481622306717365, 0.3187579214195185, 0.3225602027883397, nan, nan, nan, nan]","[0.0, 0.0, 0.0, 0.1, 0.08, 0.26, 0.12, 0.21, 0.23, nan, nan, nan, nan]",0.8065309524536133,1460.9381699562073,638.0144500732422,1461.717248916626,58.76656413078308,2.49967098236084
SKBR3 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,5,2.5625,125,2.096,2.0,0.7312892724496921,6,0.006637928515730984,0.00612369871402327,0.03061849357011635,"[0.9963257807715862, 1.0, 0.7256582976117575, 0.8714023270055115, 1.0, 0.8714023270055115, 0.9932639314145744, 0.31353337415799143, 0.9914268218003676, 0.5835884874464178, 0.39865278628291484, nan, nan, nan, nan, nan]","[0.17584813227189358, 0.4089099816289098, 0.10873851806491143, 0.12968769136558533, 0.12783833435395045, 0.12579301898346593, 0.5455603184323438, 0.08697489283527177, 0.17020208205756393, 0.09325168401714544, 0.12088181261481928, nan, nan, nan, nan, nan]","[0.4666666666666667, 0.26666666666666666, 0.26666666666666666, 0.4, 0.6666666666666666, 0.5333333333333333, 0.8666666666666666, 0.4666666666666667, 0.6666666666666666, 0.4, 0.8666666666666666, nan, nan, nan, nan, nan]","[0.19063999999998787, 0.4072800000000028, 0.21887999999998478, 0.1741599999999897, 0.2340799999999831, 0.2295199999999836, 0.33103999999997735, 0.20807999999998597, 0.2030399999999865, 0.13471999999999404, 0.2024799999999866, nan, nan, nan, nan, nan]","[0.6491120636864668, 0.27495407225964497, 0.00612369871402327, 0.54990814451929, 0.003674219228413962, 0.08818126148193507, 0.7691365584813231, 0.5903245560318433, 0.0, 0.22106552357624018, 0.8144519289650956, nan, nan, nan, nan, nan]","[0.27, 0.34, 0.02, 0.44, 0.01, 0.12, 0.8, 0.38, 0.0, 0.43, 0.61, nan, nan, nan, nan, nan]",5.206349849700928,4020.2556891441345,31.636390924453735,3761.502317905426,1529.9343218803406,5.1764562129974365
T-LGL Survival Network 2011 Reduced Network,True,18,1,0,0.0,4,2.388888888888889,3,4.0,4.0,0.0,4,0.21270128456453014,0.22229102167182663,0.6309597523219814,"[1.0, 1.0, 0.7777089783281734, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.853250773993808, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.4177523219814246, 0.38243962848297236, 0.4177585139318892, 0.22666873065015483, 0.4788916408668738, 0.5066625386996911, 0.5666625386996914, 0.474433436532508, 0.05555417956656347, 0.48553560371517085, 0.4625572755417964, 0.5666625386996911, 0.4900061919504648, 0.15111455108359134, 0.3655479876160993, 0.397758513931889, 0.6310773993808062, 0.4622043343653257]","[-0.0, -0.0, 0.06666666666666667, 0.03333333333333333, -0.0, -0.0, 0.03333333333333333, -0.0, -0.0, -0.0, -0.0, 0.03333333333333333, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0]","[0.40333333333333343, 0.8399999999999989, 0.14666666666666675, 0.5133333333333342, 0.6100000000000015, 0.5000000000000008, 0.8099999999999993, 0.2366666666666665, 0.14333333333333342, 0.32333333333333286, 0.25999999999999973, 0.5533333333333345, 0.4966666666666674, 0.13666666666666674, 0.37333333333333324, 0.49333333333333407, 0.5500000000000012, 0.436666666666667]","[0.0, 0.7777089783281734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7777089783281734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.4, 0.29, 0.0, 0.0, 0.0, 0.0, 0.41, 0.26, 0.06, 0.34, 0.13, 0.0, 0.28, 0.0, 0.3, 0.0, 0.0]",0.5236339569091797,6238.180707216263,17.37314486503601,5792.415981054306,23.684015035629272,8.240203857421875
Toll Pathway of Drosophila Signaling Pathway,True,11,1,2,0.18181818181818182,2,1.0,4,1.0,1.0,0.0,1,0.018693773246816252,0.2556874381800198,0.26805143422354105,"[0.5153313550939664, 0.7359050445103859, 0.26805143422354105, 0.5153313550939664, 0.5153313550939664, 0.5153313550939664, 0.5153313550939664, 0.7359050445103859, 0.7359050445103859, nan, nan]","[0.5033728981206731, 0.5188724035608308, 0.24825914935707216, 0.49877349159248285, 0.4972403560830859, 0.5000000000000002, 0.497240356083086, 0.49999999999999994, 0.2148961424332345, nan, nan]","[0.06666666666666667, 0.1, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.1, 0.1, nan, nan]","[0.5, 0.47, 0.25, 0.5, 0.5, 0.5, 0.5, 0.5, 0.28, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan]",0.0533289909362793,799.989706993103,4.242682933807373,815.0842111110687,2.4045660495758057,1.533182144165039
Arabidopsis thaliana Cell Cycle,True,14,1,0,0.0,8,4.714285714285714,2,2.0,2.0,1.0,3,0.49609565641776476,0.5,0.9960956564177648,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.9960956564177648, 1.0, 0.9960956564177648, 0.9960956564177648, 1.0, 1.0, 1.0, 0.9960956564177648, 1.0]","[0.09972669594924354, 0.7479697413372377, 0.05003904343582235, 0.19996095656417762, 0.15, 0.010078086871644704, 0.04, 0.4603123474865788, 0.18968765251342115, 0.0899219131283553, 0.0900780868716447, 0.03, 0.04015617374328941, 0.07984382625671059]","[0.03333333333333333, -0.0, -0.0, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, -0.0, 0.03333333333333333, -0.0, 0.03333333333333333, 0.03333333333333333, -0.0, -0.0]","[0.055, 0.62, 0.13, 0.56, 0.42, 0.005, 0.065, 1.0, 0.38, 0.09, 0.195, 0.045, 0.125, 0.235]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01]",9.221381902694702,15809.30183005333,152.35637879371643,6867.41681098938,141.576740026474,11.410568952560425
Body Segmentation in Drosophila 2013,True,17,1,3,0.17647058823529413,4,1.7058823529411764,10,1.4,1.0,0.48989794855663565,2,0.04390649091620461,0.11502029769959404,0.14253495714930087,"[0.39873703202525934, 1.0, 1.0, 1.0, 0.7433468651330628, 0.7433468651330628, 0.39873703202525934, 0.7433468651330627, 0.7433468651330628, 0.5412719891745602, 0.25710419485791614, 0.7347767253044656, 0.7433468651330628, 1.0, nan, nan, nan]","[0.22544880469102388, 0.47, 0.11501578709968413, 0.391556156968877, 0.48053225078935496, 0.5097338746053225, 0.18268831754623366, 0.2953676138926479, 0.16039242219215155, 0.38403247631935067, 0.2507262065854758, 0.6362832656743346, 0.5535363103292739, 0.184127198917456, nan, nan, nan]","[0.1, 0.2, 0.06666666666666667, 0.2, 0.16666666666666669, 0.33333333333333337, 0.16666666666666669, 0.16666666666666669, 0.5, 0.2, 0.06666666666666667, 0.13333333333333333, 0.33333333333333337, 0.2, nan, nan, nan]","[0.14699999999999963, 0.48000000000000415, 0.07699999999999989, 0.4080000000000031, 0.5040000000000044, 0.701000000000003, 0.2400000000000007, 0.2730000000000012, 0.3010000000000016, 0.332000000000002, 0.3100000000000017, 0.6000000000000059, 0.6950000000000033, 0.2180000000000004, nan, nan, nan]","[0.0, 0.0, 0.2286874154262517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]","[0.05, 0.0, 0.26, 0.0, 0.0, 0.0, 0.07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]",0.3246791362762451,7039.189696073532,63.05607008934021,4319.074550867081,38.31033110618591,5.9184489250183105
BT474 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,87,1.8275862068965518,2.0,0.3777396948311491,2,0.00797071849237138,0.0099644128113879,0.03772241992882562,"[0.7202846975088968, 0.5288256227758007, 0.3238434163701068, 0.8263345195729537, 1.0, 0.6839857651245551, 0.5523131672597865, 0.3380782918149466, 0.4633451957295374, 0.3487544483985765, 0.9231316725978649, nan, nan, nan, nan, nan]","[0.09375800711743758, 0.2415017793594302, 0.022733096085409247, 0.09311032028469754, 0.24959430604982186, 0.03858362989323844, 0.04734519572953728, 0.08683985765124536, 0.08073309608540911, 0.06069039145907459, 0.09382206405693932, nan, nan, nan, nan, nan]","[1.0, 0.8999999999999999, 0.23333333333333334, 0.26666666666666666, 0.5666666666666667, 0.43333333333333335, 0.43333333333333335, 0.13333333333333333, 0.30000000000000004, 0.5666666666666667, 0.3666666666666667, nan, nan, nan, nan, nan]","[0.18896551724137953, 0.2797701149425402, 0.06390804597701101, 0.1490804597701119, 0.6960919540229356, 0.09229885057471131, 0.08448275862068856, 0.1355172413793077, 0.10724137931034304, 0.10080459770114784, 0.1925287356321846, nan, nan, nan, nan, nan]","[0.25836298932384344, 0.25836298932384344, 0.2754448398576512, 0.10676156583629896, 0.0, 0.06548042704626333, 0.42704626334519574, 0.2604982206405694, 0.3516014234875445, 0.19430604982206404, 0.0, nan, nan, nan, nan, nan]","[0.14, 0.23, 0.24, 0.11, 0.0, 0.04, 0.45, 0.28, 0.34, 0.11, 0.0, nan, nan, nan, nan, nan]",3.932443857192993,6304.752113103867,140.49193501472473,3534.972272157669,1367.4990329742432,5.163953065872192
Cardiac development,True,15,1,1,0.06666666666666667,7,2.533333333333333,6,1.0,1.0,0.0,1,0.09180452154136307,0.21263157894736842,0.24771929824561403,"[0.9999999999999999, 0.512280701754386, 0.512280701754386, 0.52, 0.26456140350877194, 0.512280701754386, 0.76, 0.512280701754386, 0.6807017543859649, 0.752280701754386, 0.504561403508772, 0.6729824561403509, 0.512280701754386, 0.752280701754386, nan]","[0.43999999999999956, 0.49999999999999967, 0.5007368421052627, 0.021340350877192982, 0.12027368421052641, 0.27512280701754366, 0.15080000000000016, 0.04264561403508773, 0.004329824561403509, 0.2510315789473683, 0.49999999999999944, 0.08896140350877198, 0.49999999999999956, 0.2502596491228069, nan]","[0.13333333333333333, 0.13333333333333333, -0.0, 0.03333333333333333, 0.06666666666666667, 0.1, 0.16666666666666669, 0.1, 0.06666666666666667, 0.03333333333333333, 0.1, 0.1, 0.13333333333333333, 0.06666666666666667, nan]","[0.5483333333333309, 0.5099999999999981, 0.0, 0.011666666666666665, 0.11666666666666659, 0.288333333333334, 0.09333333333333334, 0.021666666666666664, 0.005, 0.16666666666666646, 0.4999999999999983, 0.1783333333333332, 0.48666666666666514, 0.2183333333333335, nan]","[0.0, 0.0, 0.0, 0.26456140350877194, 0.07929824561403509, 0.0, 0.0, 0.0, 0.0, 0.3270175438596491, 0.0, 0.0, 0.0, 0.0, nan]","[0.32, 0.08, 1.0, 0.31, 0.05, 0.33, 0.0, 0.0, 0.01, 0.3, 0.05, 0.03, 0.05, 0.03, nan]",0.4762558937072754,6224.757333993912,75.70628380775452,3456.642488002777,128.64619493484497,5.622359991073608
Cell Cycle Transcription by Coupled CDK and Network Oscillators,True,9,1,0,0.0,4,2.111111111111111,1,1.0,1.0,0.0,1,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.24, 0.24, 0.44, 0.08, 0.23, 0.28, 0.47, 0.06, 0.49]","[-0.0, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333]","[0.23, 0.24, 0.49, 0.09, 0.26, 0.22, 0.43, 0.21, 0.45]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.04236483573913574,938.3178491592407,13.22859001159668,2947.996861934662,1.2874603271484375e-05,6.153401136398315
Cortical Area Development,True,5,1,0,0.0,4,2.8,1,1.0,1.0,0.0,1,0.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]","[0.24, 0.24, 0.13, 0.04, 0.14]","[0.03333333333333333, 0.03333333333333333, -0.0, 0.03333333333333333, 0.03333333333333333]","[0.27, 0.5, 0.16, 0.12, 0.27]","[0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]",0.10088014602661133,317.6458480358124,3.486759901046753,321.4837520122528,5.9604644775390625e-06,0.6229829788208008
Fanconi anemia and checkpoint recovery,True,15,1,0,0.0,8,4.4,3,3.3333333333333335,1.0,3.2998316455372216,8,0.30703820291646167,0.25701239399869535,0.7416829745596869,"[1.0, 0.9986953685583823, 1.0, 1.0, 0.7416829745596869, 0.9986953685583823, 0.9986953685583823, 0.7416829745596869, 0.9986953685583823, 1.0, 1.0, 0.9986953685583823, 0.9986953685583823, 1.0, 0.9986953685583823]","[0.010789302022178737, 0.08922374429223741, 0.24140247879973906, 0.1514872798434442, 0.020737116764514046, 0.13854533594259616, 0.35607305936073064, 0.1646444879321591, 0.048956294846705814, 0.2820874103065883, 0.13183300717547294, 0.24820613176777556, 0.03325505544683631, 0.05328114807566858, 0.005518590998043052]","[0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, -0.0, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333]","[0.01, 0.15000000000000008, 0.31999999999999956, 0.1266666666666667, 0.03666666666666667, 0.20333333333333328, 0.5000000000000008, 0.11333333333333336, 0.1266666666666667, 0.0, 0.11333333333333336, 0.44000000000000034, 0.059999999999999984, 0.04666666666666666, 0.04]","[0.2583170254403131, 0.2583170254403131, 0.2583170254403131, 0.0, 0.0, 0.0, 0.2583170254403131, 0.0, 0.0, 0.0, 0.0, 0.2583170254403131, 0.0, 0.0, 0.0]","[0.04, 0.03, 0.04, 0.0, 0.03, 0.0, 0.05, 0.0, 0.0, 1.0, 0.0, 0.03, 0.02, 0.15, 0.0]",1.7373249530792236,8827.711308956146,144.82397603988647,5678.346616983414,203.39291286468506,9.328476190567017
HCC1954 Breast Cell Line Short-term ErbB Network,True,16,1,5,0.3125,6,2.875,101,2.0792079207920793,2.0,0.5572771199790214,6,0.00716037329910053,0.008059516429014259,0.035337879727216366,"[0.30378177309361437, 1.0, 0.7656540607563547, 0.6280223186608803, 0.5449473031618103, 0.7569745815251085, 0.6546807191568507, 1.0, 0.46559206447613144, 0.7693738375697459, 0.8313701177929325, nan, nan, nan, nan, nan]","[0.04492250464972148, 0.22481091134532136, 0.10154990700558057, 0.12569745815251154, 0.09110353378797324, 0.023025418474891625, 0.05614383137011816, 0.5350154990700665, 0.03117172969621855, 0.09136391816491093, 0.058815871047737694, nan, nan, nan, nan, nan]","[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1.0, -0.0, -0.0, 1.0, nan, nan, nan, nan, nan]","[0.09108910891089016, 0.5504950495049915, 0.1331683168316785, 0.1575247524752407, 0.08811881188118745, 0.08415841584158384, 0.05544554455445549, 0.43603960396040614, 0.05821782178217826, 0.16950495049504163, 0.07900990099009907, nan, nan, nan, nan, nan]","[0.4085554866707997, 0.17854928704277742, 0.20396776193428393, 0.5027898326100434, 0.0, 0.0, 0.5151890886546807, 0.20768753874767512, 0.08121512709237445, 0.08121512709237445, 0.20768753874767512, nan, nan, nan, nan, nan]","[0.4, 0.14, 0.24, 0.5, 0.0, 0.21, 0.55, 0.24, 0.08, 0.02, 0.13, nan, nan, nan, nan, nan]",4.776936054229736,6831.6747610569,32.900875091552734,4143.298738956451,1727.106124162674,5.35536789894104
Lac Operon,True,13,1,3,0.23076923076923078,4,1.6923076923076923,8,2.125,1.0,2.9764702249476644,10,0.013578076738672944,0.1261094674556213,0.14644970414201183,"[0.8676035502958579, 1.0, 0.867603550295858, 0.4822485207100592, 1.0, 1.0, 0.4105029585798817, 0.5362426035502958, 0.867603550295858, 1.0, nan, nan, nan]","[0.30571745562130137, 0.5338979289940844, 0.24136834319526598, 0.13954142011834322, 0.3101405325443782, 0.5426923076923093, 0.06918639053254433, 0.4949260355029589, 0.17019230769230767, 0.27652366863905287, nan, nan, nan]","[0.2, 0.26666666666666666, 0.2, 0.06666666666666667, 0.26666666666666666, 0.2, 0.03333333333333333, 0.13333333333333333, 0.1, 0.1, nan, nan, nan]","[0.64375, 0.64, 0.28, 0.14625, 0.3325, 0.7575, 0.1, 0.5, 0.6875, 0.45625, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan]",0.7784559726715088,3022.6649820804596,69.38165712356567,3016.2634978294373,18.396127939224243,2.753445863723755
Mammalian Cell Cycle,True,20,1,1,0.05,5,2.55,2,1.0,1.0,0.0,1,0.025455688246385916,0.5,0.5254556882463859,"[1.0, 1.0, 0.5254556882463859, 1.0, 1.0, 1.0, 0.5254556882463859, 1.0, 1.0, 1.0, 1.0, 0.5254556882463859, 0.5254556882463859, 1.0, 0.5254556882463859, 0.5254556882463859, 1.0, 0.5254556882463859, 0.5254556882463859, nan]","[0.06, 0.14, 0.5020364550597107, 0.31, 0.12, 0.43, 0.23796354494028918, 0.04, 0.09, 0.09, 0.12, 0.500509113764928, 0.25694531741043375, 0.05, 0.25203645505971084, 0.009490886235072282, 0.58, 0.5020364550597111, 0.0362727844123193, nan]","[0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, 0.06666666666666667, 0.03333333333333333, 0.03333333333333333, nan]","[0.03, 0.13, 0.5, 0.28, 0.11, 0.58, 0.215, 0.04, 0.09, 0.18, 0.16, 0.5, 0.275, 0.1, 0.23, 0.02, 0.48, 0.5, 0.03, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]",0.19823193550109863,9636.104735136032,36.148930072784424,6480.316999912262,28.157604932785034,9.248785018920898
